64	1.01233
66	1.03727
74	1.02136
77	1.06667
99	0.986173
105	0.991235
107	0.988705
108	0.996225
109	1.01435
110	1.0369
111	1.01746
112	1.01792
114	1.03203
116	1.00497
117	0.998757
118	1.02419
119	1.00376
120	1.01339
121	0.996429
122	0.980565
123	0.986365
124	1.00261
125	0.971879
126	1.01258
127	1.0021
128	0.99772
129	0.992819
130	0.973973
131	0.995843
133	1.01062
134	1.01816
135	0.99992
150	1.01167
154	0.991247
155	0.982817
156	0.971601
158	0.993444
159	1.01633
160	1.01107
161	1.01984
163	0.983671
164	0.987975
165	1.00313
166	1.00427
167	0.999924
168	1.00861
169	0.992078
170	1.02751
171	0.994666
172	1.01066
173	0.982769
174	0.985802
175	0.964166
176	0.989088
177	0.968866
178	0.953807
179	0.966518
180	0.997328
182	0.98853
200	0.993937
201	0.988524
202	0.988693
203	0.998026
204	0.999901
205	1.00127
206	1.03367
207	1.00476
208	0.984286
209	1.01645
210	1.00729
211	0.979708
212	0.989539
213	1.00442
214	0.976663
215	1.00403
216	0.979366
217	0.990189
218	1.00174
219	0.995532
220	0.987471
221	1.00101
222	0.997294
223	0.987954
224	0.989929
225	0.98539
226	1.00185
227	1.00155
228	1.0179
229	0.974893
233	0.998588
235	1.02113
236	0.98399
245	0.97226
246	0.971454
247	1.00595
248	0.996695
250	1.00939
251	1.019
252	1.00162
253	0.98767
254	0.985046
255	0.972668
256	0.998169
257	1.01426
258	1.01657
259	0.99796
260	0.983167
261	0.970051
262	1.00497
263	0.967497
264	0.981064
265	0.975742
266	0.98138
267	0.982279
268	1.0156
269	0.983232
270	0.960533
271	1.00374
272	1.00563
273	0.977533
274	1.01074
275	0.997195
276	0.996355
277	0.993865
279	0.988306
280	0.987321
291	0.967013
292	0.970282
293	0.978181
294	0.975453
295	0.994125
296	0.973471
299	1.0263
300	1.00522
301	0.993182
302	1.01947
303	0.988197
304	0.997078
305	0.993953
306	1.01024
307	0.982052
308	0.986128
309	1.00017
310	1.02548
311	0.962803
312	0.996769
313	0.986666
314	0.991669
315	0.979282
316	0.99207
317	0.995758
318	0.991001
319	0.96409
320	0.99492
321	0.985891
