595	1.01435
599	1.01643
604	0.982551
609	0.972907
651	0.997998
693	1.01735
739	0.995773
781	0.979871
786	0.981119
799	1.00859
836	1.00168
840	0.976708
883	1.0103
884	1.00517
886	0.978167
887	0.985561
888	0.993092
891	1.02563
929	1.00089
933	1.0209
934	0.992691
935	1.0326
936	1.02543
937	1.01283
938	0.994241
941	0.986519
942	1.01611
943	0.971284
978	1.02358
979	1.01183
980	1.01189
1016	0.995134
1021	0.985887
1022	1.00517
1047	1.02226
1058	1.00202
1059	1.03569
1061	0.96988
1096	1.00883
1097	0.998905
1099	1.03974
1100	1.04181
1134	1.0138
1135	0.999935
1138	1.00459
1139	1.03267
1140	1.05506
1143	0.966122
1144	0.995154
1148	0.978575
1177	0.997707
1178	1.00162
1179	1.04594
1180	1.02958
1181	0.977675
1212	1.00093
1215	1.01726
1217	1.02632
1218	1.01698
1219	1.01279
1220	1.01459
1221	1.00777
1229	0.987624
1258	0.9962
1259	1.02749
1265	0.966537
1299	0.995491
1300	1.00315
1304	1.0217
1305	1.01973
1306	1.01183
1309	1.00161
1345	1.00259
1349	0.998169
1351	1.01484
1352	1.00637
1353	0.996783
1354	0.980359
1356	0.981005
1357	1.00283
1358	0.986196
1398	1.01105
1401	1.00751
1403	0.982343
1404	1.01124
1406	0.988356
1441	0.990653
1448	0.991161
1449	0.994569
1488	1.00551
1491	1.03029
1498	0.998644
1499	1.00758
1593	1.012
2446	1.00489
2460	1.01165
2495	1.01158
2497	0.985441
2508	1.0259
2509	0.996685
2519	1.0279
2520	1.02606
