107	0.986434
108	1.00362
110	1.04468
112	1.02732
114	1.03229
116	1.0057
117	1.00404
119	1.00499
120	1.01113
121	0.994989
123	0.983567
124	1.00275
125	0.970286
126	1.01493
128	1.00022
129	0.99451
130	0.967379
134	1.01684
150	1.01406
155	0.977551
156	0.971798
163	0.970845
164	0.988276
165	0.9891
166	1.00625
167	1.0039
168	1.00814
169	0.99126
170	1.02073
171	0.995271
173	0.97262
175	0.965209
176	0.98451
177	0.968149
182	0.993445
200	0.985215
201	0.986383
204	0.991632
205	1.00745
206	1.04431
207	1.00544
209	1.0126
210	1.00558
211	0.975437
212	0.992926
213	1.01176
214	0.981914
215	1.00148
216	0.979668
217	0.986517
218	1.01062
219	0.993943
220	0.978121
221	1.00374
222	1.00481
223	0.996944
224	0.981689
225	0.988875
226	0.988281
227	1.0083
246	0.968905
250	1.00655
252	1.00324
253	0.989597
254	0.987868
255	0.972561
256	0.997326
257	1.0162
258	1.01708
259	0.995591
260	0.9926
261	0.964766
262	1.00274
263	0.971689
264	0.978824
265	0.97587
266	0.973512
267	0.980295
268	1.01704
269	0.982897
270	0.965906
271	1.00266
272	1.00274
273	0.971065
274	1.01311
276	0.991338
277	0.989666
280	0.990285
292	0.971414
295	0.986329
300	1.00367
301	0.993252
302	1.01481
303	0.988286
304	0.98932
305	0.981219
306	1.01358
307	0.987089
308	0.977746
309	1.00711
311	0.962484
312	0.996824
313	0.977941
314	0.987145
315	0.977102
316	0.985608
317	0.996541
318	0.996712
319	0.967216
321	0.993262
322	1.00269
323	0.969524
324	0.980846
326	0.980703
327	0.994088
344	1.01643
345	1.01162
346	0.988488
347	1.02082
348	0.981193
349	0.976942
350	1.00381
351	0.991977
352	1.00177
353	0.998474
354	1.0064
355	0.998636
356	0.999446
357	1.00572
358	1.01495
359	0.988668
360	1.00369
361	0.982918
362	0.98022
363	0.970622
364	0.980133
365	0.987777
366	0.98947
367	0.968164
368	0.980983
369	0.992746
370	1.0065
371	0.978354
