0	1180.95	104.063
1	1158.76	110.273
2	1690.81	161.88
3	1177.4	99.6182
4	1382.26	120.116
5	1169.36	118.229
6	824.285	79.4622
7	1217.41	117.485
8	1167.32	109.271
9	1250.61	85.7534
10	1150.97	76.9239
11	1266.25	133.046
12	1119.81	110.744
13	1469.37	157.408
14	1174.44	157.133
15	1155.13	91.583
16	1472.63	117.765
17	1194.4	107.529
18	1206.71	142.156
19	1223.53	108.657
20	1483.48	121.785
21	1119.53	143.023
22	1006.83	97.1595
23	841.346	102.478
24	810.211	84.6247
25	1166.23	131.426
26	879.956	213.531
27	874.292	81.6742
28	1063.54	262.475
29	1000.53	126.614
30	1043.02	75.5063
31	886.177	97.2514
32	1163.72	145.189
33	1101.86	103.418
34	1177.59	113.261
35	1169.9	99.7847
36	758.875	80.6787
37	1129.39	81.9882
38	948.485	89.6413
39	1037	93.0335
40	976.087	95.2194
41	900.31	85.5448
42	1178.07	110.216
43	906.902	86.8616
44	835.623	83.3262
45	736.355	46.5209
46	809.53	71.7256
47	1171.78	93.9574
48	1168.16	104.513
49	1136.79	96.033
50	1145.71	97.4306
51	1051.29	316.954
52	1158.7	105.913
53	1251.48	119.345
54	1629.35	125.656
55	1186.11	94.1755
56	1144.21	108.576
57	1262.29	106.007
58	1170.76	97.8809
59	1411.83	126.611
60	1166.99	99.3897
61	1406.86	154.664
62	1124.11	160.783
63	955.868	354.935
64	1132.75	83.9385
65	1375.37	120.733
66	1306.49	130.855
67	1316.69	100.344
68	1053.2	329.436
69	1018.83	110.005
70	980.743	115.679
71	880.968	118.199
72	614.903	107.966
73	969.322	79.4698
74	983.089	95.3845
75	1110.17	94.3791
76	905.957	103.152
77	1262.02	137.994
78	1021.21	172.691
79	699.843	117.498
80	905.982	87.2212
81	853.791	82.6751
82	905.201	73.9016
83	1252.99	110.259
84	892.836	93.5208
85	1140.48	105.761
86	1053.78	117.554
87	1099.44	122.365
88	743.69	108.455
89	938.543	92.3557
90	993.255	85.1137
91	1066.42	105.001
92	748.515	99.1813
93	1048.51	98.2767
94	1036.94	82.216
95	1154.24	164.348
96	1195.85	121.346
97	1503	136.775
98	1573.92	111.406
99	1133.31	380.226
100	1179.3	116.42
101	1151.34	98.3605
102	1144.53	102.49
103	1414.55	123.136
104	1175.31	106.609
105	1217.96	124.722
106	1267.28	183.519
107	1646.25	172.682
108	1368.32	109.07
109	1189.25	120.525
110	1126.66	128.247
111	1936.66	137.048
112	1132.08	188.253
113	1167.44	148.115
114	1195.3	94.8662
115	968.708	370.861
116	907.788	333.208
117	763.056	379.293
118	1049.97	99.2945
119	1012.27	114.849
120	820.704	119.114
121	1053.45	79.8854
122	1167.02	100.609
123	1118.68	129.835
124	901.9	121.204
125	1010.33	119.256
126	1062.75	127.463
127	726.051	152.586
128	1022.68	177.174
129	656.464	56.1651
130	1012.85	124.114
131	828.843	112.099
132	726.074	64.7517
133	896.355	78.2537
134	1138.68	106.283
135	1101.41	91.6409
136	1161.99	196.888
137	1037.89	97.8555
138	923.072	65.2753
139	873.508	75.0826
140	1092.26	84.8306
141	1212.9	114.232
142	1163.89	96.6545
143	942.087	78.4851
144	1164.64	102.467
145	1154.68	96.0607
146	1128.54	98.4945
147	1348.8	115.196
148	1116.96	116.06
149	1335.28	127.498
150	1244.07	136.747
151	1106.16	122.853
152	1154.7	77.6091
153	1573.07	151.603
154	1486.99	221.566
155	1147.07	136.616
156	1373.25	120.712
157	1298.61	452.169
158	1777.58	121.42
159	991.09	401.858
160	1692.5	165.441
161	1563.21	149.444
162	1076.17	132.124
163	1216.75	477.261
164	1286.17	106.328
165	837.74	213.704
166	909.037	103.593
167	633.767	143.943
168	885.091	129.403
169	997.783	110.985
170	988.397	103.8
171	1142.44	133.471
172	1190.54	140.913
173	1072.18	96.9865
174	1134.85	152.094
175	1040.35	193.544
176	871.831	124.043
177	900.621	74.5617
178	1147.51	97.8902
179	1004.24	109.675
180	806.066	83.0075
181	922.595	116.145
182	995.261	106.548
183	1191	115.666
184	1211.62	110.643
185	727.14	75.2271
186	1169.49	152.838
187	958.876	88.0346
188	1076.54	97.3413
189	1084.99	91.0628
190	842.71	71.5442
191	280.065	0.247514
192	1532.18	140.686
193	1130.25	86.7449
194	1126.83	108.239
195	1208.39	101.599
196	1187.13	142.149
197	1217.13	113.647
198	1177.25	95.973
199	1246.77	106.045
200	1605.25	168.651
201	1288.44	122.966
202	1194.47	121.107
203	1091.9	103.371
204	1160.43	84.7322
205	1198.38	138.548
206	1153.8	113.574
207	1137.41	249.395
208	1198.55	120.932
209	1174.98	104.915
210	1216.86	99.2415
211	1058.91	145.846
212	1827.92	146.507
213	1046.75	165.843
214	880.159	112.893
215	625.29	239.862
216	906.236	110.569
217	762.805	161.036
218	936	358.243
219	1130.2	142.687
220	1191.18	142.666
221	947.928	126.383
222	1008.23	112.042
223	977.316	71.2941
224	1097.6	139.564
225	850.835	114.435
226	851.725	81.7487
227	899.205	99.9243
228	958.796	107.528
229	1105.03	142.66
230	788.522	64.2973
231	734.494	48.3358
232	810.611	81.1331
233	784.448	79.7392
234	1120.18	86.4736
235	1152.06	119.578
236	831.369	72.623
237	743.552	105.178
238	1177.81	123.457
239	720.136	90.2627
240	1149.15	102.487
241	1109.55	112.906
242	1328.5	99.7922
243	1186.83	123.351
244	1161.85	114.77
245	1204.65	139.668
246	1199.65	121.59
247	1145.72	114.843
248	1430.33	182.966
249	1243.84	169.368
250	1494.99	112.445
251	1180.69	113.779
252	1192.9	102.233
253	1179.66	110.067
254	1236.12	110.202
255	1104.45	161.983
256	1481.82	167.337
257	911.309	331.221
258	1396.06	268.745
259	1162.58	92.9117
260	1715.47	276.325
261	767.059	134.683
262	1132.35	148.456
263	1089.37	145.063
264	773.064	306.281
265	1137.68	93.2759
266	788.744	97.7418
267	938.717	179.99
268	996.347	184.324
269	947.626	116.705
270	844.143	64.1448
271	775.604	86.5842
272	986.659	110.603
273	894.442	107.747
274	1151.03	138.484
275	1327.18	141.191
276	849.181	109.613
277	900.881	104.151
278	890.129	94.3287
279	785.998	74.7372
280	1020.88	89.1417
281	1035.51	107.827
282	741.512	60.6242
283	871.953	99.6983
284	900.345	92.1069
285	842.614	49.1692
286	920.659	132.031
287	936.836	50.0864
288	1229.03	97.1846
289	1308.1	98.1503
290	1513.24	107.889
291	1119.54	160.623
292	1205.42	105.929
293	1129.97	148.418
294	1236.2	121.602
295	1159.6	102.137
296	1194.89	101.468
297	1124.15	128.805
298	1191.35	109.743
299	1209.42	121.159
300	1167.47	96.5653
301	1301.03	110.513
302	1188.92	94.3188
303	930.73	330.076
304	1019.33	303.877
305	1133.22	139.653
306	1173.82	93.0569
307	1131.35	338.622
308	1130.16	93.8941
309	935.712	202.443
310	1008.97	115.194
311	991.389	338.331
312	807.784	97.1523
313	1142.64	98.1131
314	926.404	82.0533
315	956.944	117.725
316	886.834	127.828
317	1719.75	165.252
318	966.668	97.1926
319	789.395	87.7265
320	1156.68	120.587
321	1012.68	122.338
322	811.922	149.086
323	869.746	90.817
324	900.897	98.6523
325	1333.12	103.91
326	980.239	92.4741
327	924.416	75.6383
328	879.882	187.489
329	1175.43	115.766
330	1039.86	95.5004
331	953.457	99.8463
332	1198.95	128.393
333	1153.43	114.269
334	807.403	77.9806
335	863.264	89.7933
336	1079.86	381.568
337	1181.24	106.26
338	1198.63	109.242
339	1566.25	111.292
340	1177.27	85.7466
341	1216.5	103.883
342	1147.28	106.2
343	1338.99	106.979
344	1195.5	131.779
345	1374.32	177.987
346	1173.87	95.6738
347	1204.29	91.0351
348	1580.69	150.873
349	1183.5	100.135
350	1160.19	93.3665
351	1192.52	124.448
352	1107.36	111.499
353	1143.27	182.673
354	1506.61	163.987
355	1177.97	96.4315
356	1578.36	126.867
357	419.2	70.2004
358	1000.17	118.872
359	908.763	287.235
360	1079.58	112.278
361	969.954	141.496
362	950.392	134.074
363	2069.39	161.479
364	1258.36	139.595
365	1027.85	149.392
366	869.841	68.0079
367	1142.63	155.97
368	1125.56	91.5443
369	1091.34	101.48
370	800.537	168.87
371	977.633	164.733
372	986.608	89.9941
373	1025.32	85.4829
374	855.233	67.1211
375	1582.97	138.323
376	1169.76	107.027
377	1032.45	84.6444
378	776.795	78.4564
379	1163.15	110.657
380	1115.27	103.237
381	1119.34	100.336
382	1052.8	86.1155
383	886.486	81.5106
384	1187.1	100.919
385	1424.89	152.63
386	1556.03	149.053
387	1384.49	121.938
388	1351.97	121.175
389	1284.44	190.064
390	1208.48	102.136
391	1208.64	146.901
392	1142.61	100.903
393	1170.12	124.075
394	1194.66	119.04
395	1153.39	104.735
396	1181.01	99.6951
397	1331.79	93.6622
398	1116.37	96.3614
399	1171.18	144.284
400	1136.1	98.1716
401	1148.59	96.3468
402	1348	145.451
403	1160.33	122.361
404	989.247	388.557
405	966.515	72.1777
406	870.633	119.474
407	1090.93	116.365
408	1055.37	118.226
409	888.309	110.037
410	924.907	88.6676
411	871.046	118.001
412	857.708	66.6105
413	938.447	84.0313
414	775.067	91.3703
415	1098.22	78.3436
416	903.843	79.9614
417	838.71	158.009
418	1079.4	90.5664
419	369.606	40.3431
420	820.402	85.2042
421	956.213	95.7873
422	878.048	75.3834
423	1120.55	76.3556
424	1173.74	97.3473
425	934.341	87.9316
426	1162.38	100
427	997.198	98.247
428	1035.68	75.8228
429	803.823	71.2635
430	1104.56	101.446
431	991.97	79.3438
432	1158.58	121.279
433	1339.71	93.6868
434	1128.57	105.892
435	1220.32	98.2028
436	1129.36	105.077
437	1057.8	183.649
438	1577.67	159.072
439	1215.45	109.149
440	1366.42	118.461
441	1539.84	151.104
442	1147.19	103.644
443	1409.71	115.15
444	1158.94	135.924
445	979.944	339.22
446	1265.41	110.727
447	1201.85	121.492
448	1131.83	93.2543
449	1131.17	152.036
450	1515.89	110.499
451	1141.92	140.906
452	971.122	341.089
453	636.317	106.753
454	906.627	135.035
455	1121.47	141.313
456	889.071	288.861
457	901.909	94.1733
458	931.358	177.13
459	790.887	103.138
460	787.99	104.194
461	952.095	126.35
462	1042.23	101.375
463	1197.13	144.232
464	887.251	101.231
465	799.403	155.981
466	845.796	127.687
467	940.726	93.953
468	1090.79	85.4073
469	903.992	128.795
470	1113.37	131.766
471	395.618	55.4925
472	815.46	66.1366
473	1017.83	85.4234
474	1090.41	102.545
475	1010.53	69.2457
476	1095.51	121.853
477	944.992	87.0379
478	1086.05	109.338
479	921.938	87.1368
480	1282.7	150.716
481	1205.6	112.95
482	1288.98	117.717
483	1183.6	96.477
484	1154.45	105.409
485	1451.12	156.589
486	1194.42	104.803
487	1187.52	92.6742
488	1158.2	111.17
489	940.694	338.981
490	1428.67	122.764
491	1170.88	112.607
492	1162.01	97.8234
493	1292.82	102.392
494	1573.8	143.656
495	1083.02	142.626
496	1057.8	155.447
497	1301.52	133.417
498	917.342	291.15
499	1090.25	113.078
500	1096.25	425.397
501	894.016	103.962
502	987.154	113.708
503	1059.03	402.76
504	965.702	324.406
505	878.219	84.6098
506	756.512	169.113
507	1002.77	129.238
508	992.193	97.6178
509	1102.82	155.809
510	1060.61	91.2241
511	988.447	98.5269
512	867.094	74.1481
513	1182.11	102.295
514	779.698	67.6087
515	1067.05	79.4744
516	972.25	80.6039
517	1053.89	101.737
518	1061.06	110.192
519	505.93	49.1103
520	444.946	52.877
521	1178.89	138.17
522	1034.52	89.5363
523	1015.94	104.291
524	1089.04	76.151
525	1177.17	111.861
526	1144.63	87.7022
527	1002.52	79.6293
528	1197.54	119.315
529	1549.11	171.653
530	1119.43	121.339
531	985.09	131.349
532	1237.59	101.144
533	1178.35	97.9002
534	1164.65	102.309
535	1196.57	112.026
536	1174.03	98.3424
537	875.427	294.734
538	1141.11	109.483
539	1174.12	110.26
540	1117.64	105.046
541	1145.35	105.918
542	1172	100.053
543	1136.28	100.014
544	1242.98	111.754
545	1228.63	114.545
546	1125.09	421.894
547	1362.97	100.369
548	1157.95	159.853
549	1157.33	102.326
550	791.825	206.654
551	1009.48	134.812
552	883.24	89.471
553	382.705	71.3911
554	682.722	198.946
555	926.158	93.2646
556	773.966	215.305
557	774.945	122.922
558	1072.06	134.502
559	796.297	82.2204
560	822.816	127.566
561	815.087	86.0226
562	770.502	71.7116
563	947.625	87.7651
564	865.727	94.7819
565	1154.2	101.451
566	1060.44	90.932
567	904.512	72.0509
568	1028.23	118.032
569	1172.61	101.43
570	781.331	63.5161
571	1110.13	100.881
572	1128.66	90.8129
573	887.63	68.6582
574	1191.57	112.18
575	1047.76	71.0914
576	1191.4	126.136
577	1440.46	130.955
578	1326.05	134.097
579	1138.85	97.1717
580	1347.69	124.252
581	1260.86	130.017
582	1408.53	120.668
583	1388.08	131.672
584	1096.19	122.015
585	1161.66	94.0553
586	1144.57	93.8507
587	1280.97	113.7
588	1355.83	129.954
589	1337.35	143.139
590	1115.54	174.955
591	1059.38	344.303
592	1288.14	111.324
593	887.836	310.397
594	970.216	332.939
595	1106.32	156.491
596	1048.53	205.514
597	934.947	131.644
598	1076.9	110.874
599	1063.1	160.765
600	1398.65	123.716
601	867.905	78.176
602	1111.59	145.334
603	869.481	334.963
604	903.454	278.659
605	786.826	167.869
606	878.388	115.097
607	645.971	94.4111
608	704.791	108.434
609	801.653	100.006
610	1027.27	125.464
611	886.433	68.9199
612	814.566	76.4849
613	1168.68	109.891
614	1130.94	83.1936
615	959.479	76.5124
616	1119.73	121.548
617	946.571	73.8971
618	949.266	76.6923
619	887.771	73.928
620	1047.83	91.4987
621	1138.2	80.0821
622	1145.39	91.9835
623	1053.63	102.903
624	1422.9	110.243
625	1139.53	88.5603
626	1163.14	89.1412
627	1112.19	113.149
628	1165.6	91.4322
629	1199.37	110.668
630	1266.54	110.865
631	1175.5	113.848
632	1302.22	140.829
633	1007.16	336.104
634	1157.91	93.6752
635	966.734	328.213
636	1124.04	94.5361
637	1299.87	122.265
638	1159.07	112.178
639	1211.87	165.346
640	1516.21	137.518
641	1012.36	327.291
642	1269.34	151.812
643	1046.15	335.515
644	554.264	318.25
645	793.498	257.324
646	683.497	149.924
647	692.239	119.17
648	1063.52	166.73
649	764.682	143.353
650	1101.3	165.627
651	1017.29	137.026
652	754.467	176.09
653	708.009	220.176
654	1095.04	101.347
655	1076.65	120.151
656	799.769	97.8158
657	878.572	131.135
658	1131.54	108.996
659	1125.96	68.0063
660	931.906	75.799
661	1057.12	99.664
662	1163.26	93.2785
663	1054.63	82.5432
664	1031.14	109.409
665	1214.02	128.552
666	936.122	87.4828
667	1039.03	88.2007
668	1145.32	101.487
669	870.376	66.698
670	1046.82	105.565
671	1164.62	97.8282
672	1150.86	100.88
673	1107.7	145.277
674	1328.6	107.022
675	1187.93	203.79
676	1250.39	106.238
677	1259.96	140.35
678	1219.43	110.703
679	1157.08	112.016
680	1249.89	124.965
681	1430.73	101.091
682	1142.35	98.9325
683	1189.63	101.866
684	1406.04	158.716
685	1413.93	138.059
686	1341.43	112.365
687	1140.53	136.11
688	1150.48	105.227
689	1158.83	103.355
690	1199.54	550.765
691	1067.39	171.109
692	1082.15	386.372
693	811.86	264.396
694	1020.04	223.549
695	1071.9	183.493
696	793.708	294.574
697	920.876	139.512
698	1057.94	131.753
699	1132.37	147.349
700	1066.22	120.792
701	920.186	157.245
702	708.469	164.637
703	1129.68	87.1736
704	1041.28	116.926
705	983.853	111.882
706	1123.07	120.812
707	1036.92	105.271
708	1151.71	108.913
709	936.88	75.0253
710	1137.89	95.8751
711	1135.46	86.9961
712	1124.06	102.326
713	1060.91	95.806
714	1159.71	124.163
715	1104.09	83.2806
716	1133.47	88.1511
717	1114.45	116.403
718	1154.44	89.1285
719	854.014	73.6659
720	1274.93	115.762
721	1085.92	124.359
722	1132.37	132.401
723	1271.76	109.125
724	1437.76	110.323
725	1134.16	118.096
726	1255.75	106.307
727	1284.85	108.457
728	1138.79	101.82
729	1280.51	114.479
730	1248.07	103.991
731	1375.03	106.488
732	1138.3	116.088
733	1163.03	94.3312
734	1109.83	99.5751
735	1167.09	123.89
736	1019.81	333.165
737	1107.47	121.081
738	1242.19	420.935
739	975.179	338.444
740	1211.78	118.533
741	766.868	259.661
742	870.137	164.954
743	987.758	174.939
744	1146.81	150.335
745	719.387	126.332
746	649.908	93.7269
747	897.644	118.187
748	1054.51	212.765
749	1031.09	151.017
750	1073.07	147.232
751	887.306	124.294
752	812.087	97.135
753	1198.22	117.378
754	1041.45	106.814
755	876.722	95.1138
756	851.832	64.1002
757	770.477	105.397
758	881.815	81.9901
759	1212.02	127.186
760	1176.7	153.855
761	1043.63	70.9167
762	1152.91	129.23
763	1126.85	94.6552
764	960.737	77.9867
765	819.477	80.6891
766	1162.49	114.855
767	928.275	90.2533
768	1286.97	113.902
769	1422.2	137.298
770	1450.29	118.975
771	1649.39	140.938
772	1277.26	155.803
773	1349.11	117.773
774	1179.09	103.673
775	1264.71	104.754
776	1249.04	104.349
777	1221.37	124.599
778	1254.91	104.238
779	1114.25	114.013
780	1162.92	185.76
781	1145.12	83.8833
782	1196.33	115.81
783	922.523	359.701
784	1287.92	108.091
785	1196.85	129.311
786	1191.67	517.987
787	1193.52	138.207
788	1273.97	163.558
789	1163.39	112.048
790	829.007	306.151
791	903.333	257.772
792	1061.33	133.132
793	759.116	92.5931
794	816.977	122.721
795	925.196	299.141
796	846.786	322.394
797	987.286	90.4465
798	798.286	212.882
799	1039.92	82.217
800	1066.39	101.323
801	1029.75	116.519
802	807.643	88.6734
803	1125.42	137.922
804	1156.91	111.954
805	757.966	143.364
806	1121.67	131.358
807	1017.75	127.805
808	1152.55	156.184
809	1209.38	113.35
810	957.58	82.334
811	870.615	94.3876
812	999.238	73.6119
813	1057.08	90.2525
814	1070.98	131.472
815	879.977	115.387
816	1110.24	122.699
817	1099.77	127.713
818	1440.19	141.666
819	1150.31	104.012
820	1285.49	110.492
821	1210.47	102.61
822	1192.49	111.072
823	1416.02	129.176
824	1451.27	151.405
825	1262.01	99.1764
826	1183.98	125.019
827	1209.37	106.297
828	1177.18	108.459
829	1192.16	96.9404
830	1348.97	106.415
831	1094.56	115.971
832	1187.08	87.8409
833	1126.55	135.84
834	1065.49	193.63
835	869.111	331.984
836	1124.11	424.876
837	877.081	240.366
838	1160.52	127.025
839	1041.31	124.599
840	774.602	108.676
841	1066.28	187.373
842	874.481	185.914
843	1054.01	149.297
844	994.639	115.966
845	795.519	203.714
846	972.829	192.349
847	823.063	95.1683
848	1065.09	108.801
849	947.363	104.993
850	904.364	120.284
851	1106.97	220.237
852	1494.6	158.952
853	888.192	82.6239
854	875.417	136.868
855	950.636	67.5669
856	803.841	89.1575
857	960.132	98.8417
858	1122.12	87.3145
859	867.297	88.5216
860	1166.05	102.667
861	942.916	69.7935
862	1141.87	134.373
863	1159.14	66.4636
864	1250.24	81.8137
865	1156.8	112.976
866	1256.3	132.608
867	1357.75	106.613
868	1129.14	123.892
869	1067.24	107.453
870	1140.3	109.354
