146	2479.09	1261.35	1400
147	2927.45	1250	1623.23
148	2293.85	1312.01	1400
149	3018.19	1250	1673.54
150	2664.67	1250	1477.52
151	2237.35	1329.17	1400
152	1969.04	1424.35	1400
153	3331.58	1250	1847.31
154	3398.8	1250	1884.59
155	2451.14	1268.5	1400
156	2992.38	1250	1659.24
157	2967.61	1250	1645.5
158	4143.8	1250	2297.68
159	2803.17	1250	1554.32
160	3694.53	1250	2048.57
161	3306.22	1250	1833.25
162	2196.11	1342.26	1400
163	2365.08	1291.57	1400
164	2727.65	1250	1512.45
165	976.224	1750	976.272
166	0	1750	0
167	0	1750	0
168	925.306	1750	925.352
169	1030.67	1750	1030.72
170	1098.82	1750	1098.88
171	1323.19	1750	1323.25
172	1191.11	1750	1191.17
173	1649.42	1579.05	1400
174	1137.54	1750	1137.6
175	1148.01	1750	1148.07
176	927.598	1750	927.644
177	856.812	1750	856.855
178	1420.35	1733.71	1400
179	1071.27	1750	1071.33
180	852.338	1750	852.381
181	976.62	1750	976.668
182	1018.71	1750	1018.76
183	1226.4	1750	1226.46
184	1170.16	1750	1170.22
185	788.281	1750	788.32
186	1172.62	1750	1172.68
187	981.917	1750	981.966
188	1092.09	1750	1092.15
189	1056.07	1750	1056.12
190	883.776	1750	883.82
191	297.812	1750	297.812
192	3920.15	1250	2173.67
193	2194.07	1342.92	1400
194	2369.67	1290.3	1400
195	2226.15	1332.67	1400
196	2607.22	1250	1445.67
197	2287.65	1313.85	1400
198	2438.36	1271.82	1400
199	2752.87	1250	1526.43
200	3522.78	1250	1953.34
201	2607.74	1250	1445.95
202	2869.71	1250	1591.22
203	2848.35	1250	1579.37
204	2274.28	1317.86	1400
205	2574.48	1250	1427.52
206	2380.24	1287.39	1400
207	2555.4	1250	1416.94
208	2445.51	1269.96	1400
209	2420.94	1276.4	1400
210	2809.44	1250	1557.8
211	2356.79	1293.89	1400
212	4219.04	1250	2339.4
213	1443.25	1715.99	1400
214	1012.26	1750	1012.31
215	1012.16	1750	1012.21
216	968.987	1750	969.035
217	905.296	1750	905.341
218	1199.45	1750	1199.51
219	1680.33	1561.47	1400
220	1291.4	1750	1291.46
221	975.225	1750	975.274
222	1083.18	1750	1083.23
223	1000.64	1750	1000.69
224	1406.78	1744.48	1400
225	865.93	1750	865.973
226	815.311	1750	815.352
227	912.83	1750	912.875
228	992.181	1750	992.231
229	1248.24	1750	1248.3
230	819.954	1750	819.995
231	617.533	1750	617.564
232	839.624	1750	839.666
233	818.021	1750	818.061
234	1122.18	1750	1122.24
235	2188.7	1344.66	1400
236	855.299	1750	855.342
237	816.625	1750	816.666
238	1208.99	1750	1209.05
239	920.837	1750	920.883
240	2858.48	1250	1584.99
241	2203.57	1339.85	1400
242	3462.4	1250	1919.85
243	2558.22	1250	1418.5
244	2371.11	1289.9	1400
245	1688.24	1557.08	1400
246	2714.77	1250	1505.3
247	2143.48	1359.71	1400
248	3428.64	1250	1901.13
249	2713.98	1250	1504.87
250	3497.18	1250	1939.14
251	2287.94	1313.77	1400
252	0	1750	0
253	2126.99	1365.36	1400
254	2654.1	1250	1471.66
255	2489.96	1258.62	1400
256	3017.62	1250	1673.23
257	1974.86	1422.01	1400
258	3451.56	1250	1913.84
259	1996.76	1413.31	1400
260	4447.32	1250	2465.98
261	778.618	1750	778.656
262	1032.22	1750	1032.27
263	1407.96	1743.53	1400
264	1317.28	1750	1317.34
265	1116.9	1750	1116.95
266	886.18	1750	886.224
267	1019.72	1750	1019.77
268	1089.41	1750	1089.46
269	1037.63	1750	1037.68
270	821.154	1750	821.195
271	794.405	1750	794.444
272	1072.87	1750	1072.93
273	918.326	1750	918.371
274	1283.44	1750	1283.5
275	1364.59	1750	1364.66
276	875.697	1750	875.74
277	1108.55	1750	1108.6
278	912.769	1750	912.815
279	724.365	1750	724.401
280	1059.57	1750	1059.62
281	1119.9	1750	1119.96
282	788.166	1750	788.205
283	939.546	1750	939.592
284	915.133	1750	915.179
285	893.375	1750	893.42
286	1165.23	1750	1165.29
287	929.084	1750	929.13
288	2588.48	1250	1435.27
289	2828.14	1250	1568.17
290	3356.01	1250	1860.86
291	2584.73	1250	1433.19
292	2106.24	1372.59	1400
293	2372.52	1289.51	1400
294	1819.96	1489.62	1400
295	2474.53	1262.51	1400
296	2478.88	1261.4	1400
297	2260.2	1322.12	1400
298	2349.53	1295.93	1400
299	2927.13	1250	1623.05
300	0	1750	0
301	0	1750	0
302	2072.74	1384.59	1400
303	1768.61	1514.7	1400
304	2434.47	1272.84	1400
305	2437.86	1271.95	1400
306	2248.29	1325.78	1400
307	2486.18	1259.57	1400
308	2338.69	1299	1400
309	1194.81	1750	1194.87
310	1074.23	1750	1074.28
311	1424.03	1730.83	1400
312	934.355	1750	934.402
313	2504.19	1255.08	1400
314	975.732	1750	975.78
315	984.949	1750	984.998
316	897.104	1750	897.149
317	3415.41	1250	1893.8
318	944.696	1750	944.743
319	812.014	1750	812.054
320	1228.18	1750	1228.24
321	1024.3	1750	1024.35
322	1015.3	1750	1015.35
323	1037.5	1750	1037.55
324	957.954	1750	958.001
325	1264.59	1750	1264.65
326	1010.35	1750	1010.4
327	850.387	1750	850.429
328	1054.16	1750	1054.22
329	1409.35	1742.43	1400
330	1053.56	1750	1053.61
331	964.141	1750	964.189
332	1264.32	1750	1264.38
333	1346.87	1750	1346.94
334	849.474	1750	849.516
335	882.169	1750	882.213
336	2397.23	1282.76	1400
337	2508.53	1254	1400
338	2590.3	1250	1436.29
339	3135.46	1250	1738.57
340	2254.56	1323.85	1400
341	3071.59	1250	1703.15
342	2350.5	1295.66	1400
343	3001.16	1250	1664.1
344	2539.66	1250	1408.21
345	2967.32	1250	1645.34
346	2362.52	1292.29	1400
347	2387.76	1285.33	1400
348	3617.04	1250	2005.6
349	2534.05	1250	1405.1
350	2086.79	1379.51	1400
351	2342.66	1297.87	1400
352	2304.46	1308.89	1400
353	2663.62	1250	1476.94
354	3776.64	1250	2094.1
355	2505.39	1254.78	1400
356	3590.84	1250	1991.07
357	495.923	1750	495.923
358	1047.61	1750	1047.66
359	1175.52	1750	1175.58
360	1385.14	1750	1385.21
361	1019.54	1750	1019.59
362	1047.11	1750	1047.16
363	4475.5	1250	2481.6
364	1258.28	1750	1258.35
365	1423.61	1731.15	1400
366	855.11	1750	855.152
367	1195.19	1750	1195.25
368	1511.04	1666.76	1400
369	1098.77	1750	1098.83
370	954.208	1750	954.256
371	1174.77	1750	1174.83
372	1020.85	1750	1020.9
373	1057.22	1750	1057.28
374	795.474	1750	795.513
375	3608.74	1250	2001
376	1359.44	1750	1359.5
377	1062.47	1750	1062.53
378	777.332	1750	777.371
379	1153.7	1750	1153.76
380	1423.34	1731.36	1400
381	1120.6	1750	1120.66
382	1015.48	1750	1015.53
383	978.037	1750	978.086
384	2382.45	1286.78	1400
385	2951.21	1250	1636.41
386	3099.5	1250	1718.63
387	2532.03	1250	1403.97
388	2869.98	1250	1591.36
389	2848.39	1250	1579.39
390	2719.53	1250	1507.94
391	2379.64	1287.55	1400
392	2577.03	1250	1428.93
393	2545.1	1250	1411.22
394	2365.44	1291.47	1400
395	2388.36	1285.16	1400
396	2494.3	1257.53	1400
397	2735.03	1250	1516.54
398	2053.62	1391.61	1400
399	2605.73	1250	1444.84
400	2312.32	1306.59	1400
401	2579.63	1250	1430.37
402	2715.12	1250	1505.5
403	2030.93	1400.12	1400
404	1993.02	1414.78	1400
405	1014.23	1750	1014.28
406	934.935	1750	934.981
407	1075.4	1750	1075.46
408	1154.46	1750	1154.51
409	979.902	1750	979.951
410	985.833	1750	985.882
411	849.549	1750	849.592
412	871.916	1750	871.959
413	959.25	1750	959.298
414	856.159	1750	856.201
415	1441.76	1717.13	1400
416	916.242	1750	916.287
417	870.725	1750	870.768
418	1020.24	1750	1020.3
419	394.644	1750	394.644
420	861.855	1750	861.897
421	982.102	1750	982.151
422	948.232	1750	948.279
423	1045.31	1750	1045.36
424	1199.19	1750	1199.25
425	942.894	1750	942.941
426	1352.35	1750	1352.42
427	1000.72	1750	1000.76
428	1036.57	1750	1036.63
429	857.389	1750	857.431
430	1116.42	1750	1116.48
431	1050.57	1750	1050.62
432	2165.51	1352.3	1400
433	2825.27	1250	1566.57
434	2036.84	1397.89	1400
435	2478.65	1261.46	1400
436	2145.23	1359.11	1400
437	1513.19	1665.27	1400
438	3355.97	1250	1860.84
439	2674.02	1250	1482.71
440	3120.01	1250	1730
441	3700.13	1250	2051.67
442	2294.19	1311.91	1400
443	2837.77	1250	1573.5
444	2461.89	1265.73	1400
445	2261.25	1321.81	1400
446	2785.4	1250	1544.46
447	2308.63	1307.67	1400
448	2451.51	1268.4	1400
449	2176.71	1348.59	1400
450	3104.16	1250	1721.21
451	2365.31	1291.51	1400
452	2448.5	1269.18	1400
453	792.394	1750	792.434
454	1007.56	1750	1007.61
455	1226.1	1750	1226.16
456	1173.54	1750	1173.6
457	984	1750	984.049
458	1034.25	1750	1034.3
459	803.259	1750	803.299
460	823.708	1750	823.749
461	1029.19	1750	1029.24
462	1052	1750	1052.05
463	1305.32	1750	1305.39
464	705.513	1750	705.549
465	923.085	1750	923.131
466	962.956	1750	963.004
467	1011.25	1750	1011.3
468	1298.08	1750	1298.14
469	916.972	1750	917.017
470	1131.35	1750	1131.41
471	403.902	1750	403.902
472	818.509	1750	818.549
473	1020.29	1750	1020.34
474	1519.17	1661.16	1400
475	989.986	1750	990.035
476	1092.74	1750	1092.8
477	965.264	1750	965.312
478	1163.46	1750	1163.52
479	896.806	1750	896.851
480	2764.86	1250	1533.08
481	2207.34	1338.65	1400
482	2810.97	1250	1558.65
483	2166.93	1351.83	1400
484	1728.63	1535.28	1400
485	3184.94	1250	1766
486	2554.85	1250	1416.63
487	2515.8	1252.21	1400
488	2487.38	1259.26	1400
489	2665.2	1250	1477.82
490	3048.44	1250	1690.32
491	2139.13	1361.19	1400
492	0	1750	0
493	0	1750	0
494	3739.98	1250	2073.76
495	2243.83	1327.16	1400
496	2430.08	1273.99	1400
497	2934.47	1250	1627.12
498	2484.93	1259.88	1400
499	2069.61	1385.73	1400
500	2903.47	1250	1609.94
501	910.946	1750	910.991
502	1115.57	1750	1115.63
503	1162.43	1750	1162.49
504	1234.51	1750	1234.57
505	830.624	1750	830.666
506	945.698	1750	945.745
507	1127.45	1750	1127.51
508	1034.71	1750	1034.76
509	1292.95	1750	1293.02
510	1169.61	1750	1169.67
511	1055.68	1750	1055.73
512	857.7	1750	857.743
513	1394.18	1750	1394.25
514	753.408	1750	753.446
515	1147.89	1750	1147.95
516	994.404	1750	994.454
517	1098.25	1750	1098.3
518	1095.78	1750	1095.83
519	427.376	1750	427.376
520	487.013	1750	487.013
521	1358.32	1750	1358.39
522	1088.18	1750	1088.23
523	1131.93	1750	1131.99
524	1048.71	1750	1048.77
525	1199.06	1750	1199.12
526	1172.33	1750	1172.38
527	1135.38	1750	1135.43
528	2701.36	1250	1497.87
529	3614.57	1250	2004.23
530	2432.75	1273.29	1400
531	2159.45	1354.32	1400
532	2607.59	1250	1445.87
533	2424.26	1275.53	1400
534	2454.69	1267.58	1400
535	2077.73	1382.78	1400
536	2304.46	1308.89	1400
537	2037.93	1397.48	1400
538	2339.3	1298.82	1400
539	2326.48	1302.49	1400
540	2597.1	1250	1440.06
541	2569.77	1250	1424.9
542	1757.46	1520.34	1400
543	2268.96	1319.46	1400
544	2508.77	1253.94	1400
545	2680.22	1250	1486.15
546	2906.69	1250	1611.72
547	3126.49	1250	1733.59
548	2352.7	1295.04	1400
549	1300.02	1750	1300.08
550	923.589	1750	923.635
551	1111.87	1750	1111.92
552	965.699	1750	965.748
553	519.83	1750	519.856
554	827.867	1750	827.908
555	991.99	1750	992.04
556	1007.44	1750	1007.49
557	884.125	1750	884.169
558	1758.96	1519.58	1400
559	854.74	1750	854.782
560	937.825	1750	937.872
561	823.841	1750	823.882
562	747.725	1750	747.762
563	975.095	1750	975.144
564	880.81	1750	880.854
565	1170.38	1750	1170.44
566	982.774	1750	982.823
567	979.142	1750	979.19
568	1108.17	1750	1108.23
569	1442.53	1716.54	1400
570	831.911	1750	831.952
571	1128.08	1750	1128.14
572	1191.08	1750	1191.14
573	871.923	1750	871.966
574	1327.4	1750	1327.47
575	1050.7	1750	1050.75
576	2621.56	1250	1453.62
577	3337.91	1250	1850.83
578	2809.2	1250	1557.66
579	2268.13	1319.72	1400
580	2910.8	1250	1614
581	2547.9	1250	1412.78
582	2976.56	1250	1650.46
583	2929.78	1250	1624.52
584	2585.24	1250	1433.48
585	2283.1	1315.21	1400
586	2377.47	1288.15	1400
587	2646.5	1250	1467.45
588	2962.25	1250	1642.53
589	3038.82	1250	1684.98
590	2424.95	1275.34	1400
591	1816.76	1491.14	1400
592	2734.53	1250	1516.26
593	2676.75	1250	1484.22
594	2381.49	1287.04	1400
595	2157.88	1354.85	1400
596	2610.12	1250	1447.27
597	1124.65	1750	1124.71
598	1115.16	1750	1115.22
599	1303.07	1750	1303.13
600	3753.08	1250	2081.03
601	866.747	1750	866.79
602	1155.58	1750	1155.64
603	1153.75	1750	1153.8
604	1052.68	1750	1052.73
605	891.481	1750	891.526
606	1017.5	1750	1017.55
607	673.802	1750	673.835
608	784.916	1750	784.955
609	785.192	1750	785.231
610	1174.61	1750	1174.67
611	956.875	1750	956.923
612	828.147	1750	828.188
613	1256.97	1750	1257.03
614	1185.34	1750	1185.4
615	1017.75	1750	1017.8
616	1092.36	1750	1092.41
617	960.042	1750	960.089
618	1046.63	1750	1046.68
619	830.826	1750	830.867
620	1082.52	1750	1082.58
621	1092.03	1750	1092.09
622	1186.76	1750	1186.82
623	1137.74	1750	1137.8
624	3157.16	1250	1750.6
625	2471.7	1263.22	1400
626	2406.67	1280.21	1400
627	2345.63	1297.03	1400
628	2696.81	1250	1495.34
629	2301.35	1309.8	1400
630	2634.43	1250	1460.75
631	2674.58	1250	1483.02
632	3007.78	1250	1667.77
633	2185.27	1345.78	1400
634	1923.59	1443.16	1400
635	2435.91	1272.46	1400
636	2812.12	1250	1559.28
637	1380.8	1750	1380.87
638	2229.75	1331.54	1400
639	2640.65	1250	1464.2
640	3291.9	1250	1825.31
641	2537.73	1250	1407.14
642	2769.18	1250	1535.47
643	2642.69	1250	1465.34
644	441.196	1750	441.196
645	917.541	1750	917.587
646	661.698	1750	661.731
647	801.662	1750	801.702
648	1277.4	1750	1277.47
649	895.902	1750	895.947
650	1496.31	1677.08	1400
651	1131.2	1750	1131.26
652	871.41	1750	871.453
653	862.604	1750	862.647
654	1079.66	1750	1079.71
655	1124.12	1750	1124.17
656	856.826	1750	856.869
657	966.094	1750	966.142
658	1187	1750	1187.06
659	1140.14	1750	1140.2
660	967.589	1750	967.637
661	1112.61	1750	1112.66
662	1166.98	1750	1167.04
663	1102.85	1750	1102.9
664	1413.08	1739.45	1400
665	1324.78	1750	1324.85
666	998.785	1750	998.835
667	1139.11	1750	1139.16
668	1213.77	1750	1213.83
669	955.458	1750	955.505
670	1171.87	1750	1171.93
671	1931.18	1439.95	1400
672	2516.16	1252.12	1400
673	2192.31	1343.49	1400
674	2977.33	1250	1650.89
675	2777.83	1250	1540.27
676	3222.13	1250	1786.63
677	1730.23	1534.44	1400
678	2529.79	1250	1402.74
679	2166.28	1352.04	1400
680	2817.47	1250	1562.25
681	3051.89	1250	1692.23
682	2413.89	1278.28	1400
683	2551	1250	1414.5
684	3710.57	1250	2057.46
685	3167.73	1250	1756.46
686	2824.1	1250	1565.93
687	1797.79	1500.27	1400
688	2428.2	1274.49	1400
689	1914.25	1447.14	1400
690	3984.6	1250	2209.41
691	2210.85	1337.52	1400
692	2806.9	1250	1556.39
693	980.363	1750	980.412
694	1426.44	1728.94	1400
695	1177.64	1750	1177.7
696	1132.3	1750	1132.35
697	1045.36	1750	1045.41
698	1098.35	1750	1098.41
699	1220.85	1750	1220.91
700	1522.83	1658.66	1400
701	997.061	1750	997.111
702	819.567	1750	819.608
703	1176.6	1750	1176.65
704	1115.07	1750	1115.13
705	1044.75	1750	1044.8
706	2446.46	1269.71	1400
707	1029.96	1750	1030.01
708	1236.12	1750	1236.18
709	988.269	1750	988.318
710	1185.39	1750	1185.45
711	1163.03	1750	1163.09
712	1128.81	1750	1128.86
713	1127.84	1750	1127.89
714	1235.54	1750	1235.6
715	1122	1750	1122.06
716	1229.55	1750	1229.61
717	1203.74	1750	1203.8
718	1209.01	1750	1209.07
719	849.387	1750	849.429
720	2623.15	1250	1454.5
721	0	1750	0
722	2466.1	1264.65	1400
723	2700.02	1250	1497.12
724	2877.33	1250	1595.44
725	2159.2	1354.4	1400
726	2637.28	1250	1462.33
727	2472.13	1263.11	1400
728	2050.11	1392.92	1400
729	2924.93	1250	1621.84
730	2720.6	1250	1508.53
731	2772.31	1250	1537.21
732	2415.53	1277.84	1400
733	2432.07	1273.47	1400
734	2344.6	1297.32	1400
735	2668.74	1250	1479.78
736	2583.77	1250	1432.67
737	2451.18	1268.49	1400
738	3270.97	1250	1813.71
739	2607.9	1250	1446.05
740	2708.64	1250	1501.91
741	972.96	1750	973.008
742	1033.04	1750	1033.09
743	1090.71	1750	1090.76
744	1290.99	1750	1291.05
745	835.905	1750	835.947
746	704.259	1750	704.294
747	932.107	1750	932.154
748	1325.12	1750	1325.18
749	1056.07	1750	1056.12
750	1340.8	1750	1340.86
751	891.448	1750	891.493
752	872.174	1750	872.217
753	1220.72	1750	1220.78
754	1409.98	1741.92	1400
755	935.563	1750	935.61
756	803.702	1750	803.742
757	874.211	1750	874.255
758	975.448	1750	975.496
759	1293.72	1750	1293.78
760	1079.76	1750	1079.81
761	1038.97	1750	1039.02
762	1192.2	1750	1192.26
763	1040.67	1750	1040.73
764	987.033	1750	987.082
765	952.684	1750	952.732
766	1298.87	1750	1298.94
767	816.407	1750	816.448
768	2691.43	1250	1492.36
769	2863.07	1250	1587.53
770	2945.85	1250	1633.43
771	3468.84	1250	1923.42
772	2860.7	1250	1586.22
773	3202.44	1250	1775.71
774	2547.95	1250	1412.81
775	2725.46	1250	1511.23
776	2832.55	1250	1570.61
777	2782.34	1250	1542.77
778	2885.45	1250	1599.94
779	2645.31	1250	1466.79
780	3034.87	1250	1682.79
781	2399.86	1282.04	1400
782	2357.25	1293.76	1400
783	2551.52	1250	1414.78
784	2748.42	1250	1523.96
785	2521.19	1250.89	1400
786	3492.4	1250	1936.49
787	2819.2	1250	1563.21
788	3183.1	1250	1764.99
789	1217.51	1750	1217.57
790	1289.53	1750	1289.59
791	1115.06	1750	1115.12
792	1598.61	1609.46	1400
793	834.915	1750	834.957
794	900.458	1750	900.503
795	1353.51	1750	1353.58
796	1239.6	1750	1239.66
797	1012.47	1750	1012.52
798	907.847	1750	907.892
799	1124.79	1750	1124.84
800	1014.7	1750	1014.75
801	1125.79	1750	1125.84
802	920.439	1750	920.485
803	1142.16	1750	1142.22
804	1641.47	1583.68	1400
805	808.328	1750	808.369
806	1241.53	1750	1241.59
807	1124.87	1750	1124.93
808	1353.72	1750	1353.78
809	1283.91	1750	1283.97
810	972.03	1750	972.078
811	938.13	1750	938.177
812	1071.01	1750	1071.06
813	1416.45	1736.78	1400
814	1974.9	1421.99	1400
815	949.704	1750	949.751
816	2443.94	1270.36	1400
817	2232	1330.84	1400
818	3220.47	1250	1785.71
819	2137.7	1361.68	1400
820	2680.88	1250	1486.51
821	2653.3	1250	1471.22
822	2737.74	1250	1518.04
823	3153.65	1250	1748.66
824	2949.62	1250	1635.53
825	2977.23	1250	1650.83
826	2831.58	1250	1570.07
827	2656.07	1250	1472.76
828	2464.28	1265.12	1400
829	1928.63	1441.03	1400
830	2938.97	1250	1629.62
831	2054.95	1391.12	1400
832	2262.57	1321.4	1400
833	2186.39	1345.42	1400
834	2547.63	1250	1412.62
835	2492.24	1258.05	1400
836	3593.39	1250	1992.48
837	1087.54	1750	1087.59
838	1146.48	1750	1146.54
839	1057.76	1750	1057.82
840	795.031	1750	795.071
841	1469.82	1696.15	1400
842	1036.87	1750	1036.92
843	1167.44	1750	1167.5
844	1084.12	1750	1084.17
845	1012.22	1750	1012.27
846	1263.62	1750	1263.68
847	800.904	1750	800.944
848	1162.99	1750	1163.05
849	1086.88	1750	1086.93
850	990.551	1750	990.6
851	1192.14	1750	1192.2
852	3333.96	1250	1848.64
853	906.877	1750	906.922
854	954.057	1750	954.104
855	1042.07	1750	1042.12
856	900.46	1750	900.504
857	954.248	1750	954.295
858	1182.11	1750	1182.17
859	993.942	1750	993.991
860	1186.94	1750	1186.99
861	971.744	1750	971.792
862	1225.16	1750	1225.22
863	1231.55	1750	1231.62
864	2383.32	1286.54	1400
865	2523.06	1250.44	1400
866	2675.94	1250	1483.77
867	2789.85	1250	1546.93
868	2430.03	1274	1400
869	2362	1292.43	1400
870	2364.11	1291.85	1400
871	2374.99	1288.83	1400
872	1936.2	1437.85	1400
873	3307.2	1250	1833.8
874	2270.49	1319	1400
875	1907.6	1449.99	1400
876	3338.09	1250	1850.92
877	2692.17	1250	1492.77
878	2890.67	1250	1602.83
879	2519.69	1251.26	1400
880	3349.23	1250	1857.1
881	1098.73	1750	1098.79
882	2799.75	1250	1552.42
883	2684.77	1250	1488.67
884	1864.81	1468.87	1400
885	1144.13	1750	1144.19
886	800.24	1750	800.28
887	486.405	1750	486.405
888	867.859	1750	867.902
889	748.038	1750	748.075
890	912.054	1750	912.099
891	1226.4	1750	1226.46
892	911.949	1750	911.994
893	1238.86	1750	1238.93
894	653.652	1750	653.684
895	887.18	1750	887.224
896	1040.14	1750	1040.19
897	1087.14	1750	1087.19
898	680.208	1750	680.242
899	1105.44	1750	1105.5
900	1017.16	1750	1017.21
901	740.803	1750	740.84
902	1174.83	1750	1174.88
903	1096.05	1750	1096.1
904	815.069	1750	815.11
905	947.116	1750	947.163
906	745.515	1750	745.552
907	1219.48	1750	1219.54
908	945.703	1750	945.75
909	1271.62	1750	1271.69
910	1140.59	1750	1140.64
911	997.585	1750	997.635
912	2488.08	1259.09	1400
913	2608.75	1250	1446.52
914	2921.45	1250	1619.91
915	2705.1	1250	1499.94
916	2257.64	1322.91	1400
917	2605.43	1250	1444.68
918	2523.17	1250.41	1400
919	2247.72	1325.95	1400
920	2729.78	1250	1513.62
921	2106.65	1372.45	1400
922	2880.18	1250	1597.02
923	2837.1	1250	1573.13
924	2730	1250	1513.75
925	2823.41	1250	1565.54
926	2657.43	1250	1473.51
927	2386.07	1285.79	1400
928	2487.72	1259.18	1400
929	2929.11	1250	1624.15
930	2591.69	1250	1437.06
931	2137.96	1361.59	1400
932	3082.16	1250	1709.01
933	541.059	1750	541.086
934	572.818	1750	572.847
935	1333.16	1750	1333.22
936	923.83	1750	923.876
937	811.686	1750	811.726
938	2676.97	1250	1484.34
939	767.61	1750	767.649
940	643.889	1750	643.921
941	557.578	1750	557.606
942	1106.91	1750	1106.97
943	791.59	1750	791.63
944	1275.52	1750	1275.58
945	1082.23	1750	1082.29
946	1038.82	1750	1038.88
947	890.639	1750	890.683
948	1507.47	1669.25	1400
949	978.534	1750	978.583
950	1314.89	1750	1314.95
951	1209.97	1750	1210.03
952	1044.05	1750	1044.1
953	1120.42	1750	1120.47
954	1474.85	1692.48	1400
955	1180.62	1750	1180.68
956	1191.28	1750	1191.34
957	1192.9	1750	1192.96
958	1018.4	1750	1018.45
959	490.834	1750	490.834
960	2844.3	1250	1577.13
961	3478.22	1250	1928.63
962	2385.05	1286.07	1400
963	2158.52	1354.63	1400
964	2728.93	1250	1513.16
965	3680.3	1250	2040.68
966	2492.04	1258.1	1400
967	2574	1250	1427.25
968	2455.31	1267.42	1400
