0	1454
1	1485
2	1200
3	1420
4	1278
5	1426
6	1750
7	1332
8	1423
9	1750
10	1431
11	1711
12	1379
13	1202
14	1290
15	1418
16	1200
17	1333
18	1536
19	1286
20	1208
21	1750
22	1750
23	1750
24	1750
25	1671
26	1750
27	1750
28	1639
29	1750
30	1750
31	1750
32	1729
33	1750
34	1709
35	1750
36	1750
37	1750
38	1750
39	1750
40	1750
41	1750
42	1750
43	1750
44	1750
45	1750
46	1750
47	1295
48	1462
49	1393
50	1613
51	1362
52	1420
53	1312
54	1200
55	1462
56	1425
57	1330
58	1360
59	1202
60	1369
61	1254
62	1408
63	1353
64	1415
65	1255
66	1290
67	1276
68	1423
69	1750
70	1750
71	1750
72	1750
73	1750
74	1750
75	1750
76	1750
77	1643
78	1599
79	1750
80	1750
81	1750
82	1750
83	1685
84	1750
85	1750
86	1750
87	1743
88	1750
89	1750
90	1750
91	1750
92	1750
93	1750
94	1750
95	1728
96	1343
97	1200
98	1200
99	1330
100	1466
101	1382
102	1464
103	1213
104	1505
105	1515
106	1270
107	1200
108	1261
109	1488
110	1477
111	1200
112	1331
113	1373
114	1448
115	1342
116	1403
117	1750
118	1750
119	1750
120	1750
121	1750
122	1559
123	1685
124	1750
125	1750
126	1750
127	1750
128	1750
129	1750
130	1750
131	1750
132	1750
133	1750
134	1750
135	1216
136	1750
137	1750
138	1750
139	1750
140	1750
141	1720
142	1636
143	1750
144	1360
145	1404
146	1369
147	1248
148	1449
149	1248
150	1290
151	1425
152	1532
153	1200
154	1200
155	1354
156	1258
157	1234
158	1200
159	1293
160	1200
161	1200
162	1471
163	1433
164	1289
165	1750
166	1750
167	1750
168	1750
169	1750
170	1750
171	1649
172	1709
173	1441
174	1750
175	1750
176	1750
177	1750
178	1533
179	1750
180	1750
181	1750
182	1750
183	1718
184	1745
185	1750
186	1736
187	1750
188	1750
189	1750
190	1750
191	1750
192	1200
193	1450
194	1385
195	1426
196	1301
197	1413
198	1352
199	1314
200	1200
201	1331
202	1309
203	1373
204	1363
205	1335
206	1367
207	1330
208	1343
209	1355
210	1332
211	1372
212	1200
213	1750
214	1750
215	1750
216	1750
217	1750
218	1750
219	1427
220	1694
221	1750
222	1750
223	1750
224	1574
225	1750
226	1750
227	1750
228	1750
229	1747
230	1750
231	1750
232	1750
233	1750
234	1750
235	1277
236	1750
237	1750
238	1674
239	1750
240	1347
241	1468
242	1270
243	1328
244	1414
245	1674
246	1335
247	1490
248	1207
249	1296
250	1207
251	1437
252	1417
253	1486
254	1318
255	1381
256	1229
257	1471
258	1200
259	1502
260	1200
261	1750
262	1750
263	1750
264	1659
265	1750
266	1750
267	1750
268	1750
269	1750
270	1750
271	1750
272	1750
273	1750
274	1652
275	1598
276	1750
277	1750
278	1750
279	1750
280	1750
281	1750
282	1750
283	1750
284	1750
285	1750
286	1750
287	1750
288	1294
289	1286
290	1204
291	1384
292	1515
293	1442
294	1607
295	1341
296	1385
297	1384
298	1424
299	1290
300	1675
301	1287
302	1543
303	1581
304	1396
305	1390
306	1474
307	1341
308	1464
309	1750
310	1750
311	1750
312	1750
313	1200
314	1750
315	1750
316	1750
317	1200
318	1750
319	1750
320	1750
321	1750
322	1750
323	1750
324	1750
325	1631
326	1750
327	1750
328	1750
329	1567
330	1750
331	1750
332	1652
333	1593
334	1750
335	1750
336	1372
337	1398
338	1315
339	1200
340	1394
341	1296
342	1401
343	1254
344	1375
345	1242
346	1410
347	1383
348	1200
349	1357
350	1472
351	1409
352	1428
353	1335
354	1204
355	1361
356	1200
357	1750
358	1750
359	1750
360	1619
361	1750
362	1750
363	1200
364	1650
365	1564
366	1750
367	1747
368	1501
369	1750
370	1750
371	1750
372	1750
373	1750
374	1750
375	1200
376	1644
377	1750
378	1750
379	1750
380	1566
381	1750
382	1750
383	1750
384	1369
385	1247
386	1212
387	1331
388	1265
389	1256
390	1335
391	1365
392	1406
393	1364
394	1401
395	1378
396	1343
397	1296
398	1552
399	1338
400	1434
401	1355
402	1241
403	1514
404	1613
405	1750
406	1750
407	1750
408	1750
409	1750
410	1750
411	1750
412	1750
413	1750
414	1750
415	1571
416	1750
417	1750
418	1750
419	1750
420	1750
421	1750
422	1750
423	1750
424	1750
425	1750
426	1656
427	1750
428	1750
429	1750
430	1750
431	1750
432	1479
433	1269
434	1473
435	1336
436	1447
437	1736
438	1200
439	1315
440	1253
441	1200
442	1408
443	1268
444	1323
445	1384
446	1288
447	1439
448	1419
449	1499
450	1200
451	1416
452	1341
453	1750
454	1750
455	1750
456	1750
457	1750
458	1750
459	1750
460	1750
461	1750
462	1750
463	1647
464	1750
465	1750
466	1750
467	1750
468	1621
469	1750
470	1750
471	1750
472	1750
473	1750
474	1544
475	1750
476	1750
477	1750
478	1750
479	1750
480	1299
481	1449
482	1276
483	1464
484	1646
485	1224
486	1343
487	1339
488	1371
489	1330
490	1225
491	1437
492	1377
493	1295
494	1200
495	1461
496	1377
497	1262
498	1340
499	1531
500	1284
501	1750
502	1750
503	1750
504	1726
505	1750
506	1750
507	1750
508	1750
509	1699
510	1750
511	1750
512	1750
513	1607
514	1750
515	1750
516	1750
517	1750
518	1750
519	1750
520	1750
521	1639
522	1750
523	1750
524	1750
525	1750
526	1750
527	1750
528	1368
529	1200
530	1415
531	1625
532	1320
533	1379
534	1357
535	1489
536	1421
537	1522
538	1416
539	1414
540	1374
541	1371
542	1633
543	1453
544	1317
545	1330
546	1288
547	1263
548	1436
549	1750
550	1750
551	1750
552	1750
553	1750
554	1750
555	1750
556	1750
557	1750
558	1410
559	1750
560	1750
561	1750
562	1750
563	1750
564	1750
565	1743
566	1750
567	1750
568	1750
569	1570
570	1750
571	1750
572	1750
573	1750
574	1695
575	1750
576	1334
577	1217
578	1270
579	1408
580	1253
581	1314
582	1220
583	1266
584	1365
585	1409
586	1387
587	1309
588	1240
589	1271
590	1386
591	1547
592	1305
593	1359
594	1415
595	1471
596	1328
597	1750
598	1750
599	1750
600	1200
601	1750
602	1750
603	1750
604	1750
605	1750
606	1750
607	1750
608	1750
609	1750
610	1750
611	1750
612	1750
613	1688
614	1750
615	1750
616	1750
617	1750
618	1750
619	1750
620	1750
621	1750
622	1750
623	1750
624	1226
625	1379
626	1404
627	1378
628	1359
629	1354
630	1300
631	1370
632	1297
633	1408
634	1557
635	1374
636	1373
637	1286
638	1455
639	1319
640	1200
641	1316
642	1297
643	1327
644	1527
645	1750
646	1750
647	1750
648	1719
649	1750
650	1550
651	1750
652	1750
653	1750
654	1750
655	1750
656	1750
657	1750
658	1750
659	1750
660	1750
661	1750
662	1750
663	1750
664	1580
665	1634
666	1750
667	1750
668	1750
669	1750
670	1750
671	1363
672	1369
673	1483
674	1270
675	1248
676	1277
677	1722
678	1380
679	1384
680	1314
681	1237
682	1393
683	1336
684	1210
685	1226
686	1293
687	1697
688	1403
689	1608
690	1200
691	1458
692	1268
693	1750
694	1750
695	1750
696	1750
697	1750
698	1750
699	1750
700	1533
701	1750
702	1750
703	1750
704	1750
705	1750
706	1200
707	1750
708	1690
709	1750
710	1738
711	1750
712	1750
713	1750
714	1750
715	1750
716	1747
717	1728
718	1750
719	1750
720	1300
721	1364
722	1370
723	1292
724	1227
725	1416
726	1327
727	1336
728	1488
729	1318
730	1308
731	1257
732	1377
733	1374
734	1425
735	1340
736	1361
737	1366
738	1200
739	1331
740	1328
741	1750
742	1750
743	1750
744	1696
745	1750
746	1750
747	1750
748	1650
749	1750
750	1655
751	1750
752	1750
753	1726
754	1592
755	1750
756	1750
757	1750
758	1750
759	1697
760	1718
761	1750
762	1750
763	1750
764	1750
765	1750
766	1708
767	1750
768	1288
769	1262
770	1239
771	1200
772	1296
773	1270
774	1398
775	1298
776	1276
777	1334
778	1312
779	1356
780	1356
781	1363
782	1391
783	1349
784	1295
785	1319
786	1200
787	1297
788	1261
789	1750
790	1750
791	1750
792	1521
793	1750
794	1750
795	1607
796	1686
797	1750
798	1750
799	1750
800	1750
801	1750
802	1750
803	1750
804	1470
805	1750
806	1749
807	1750
808	1676
809	1750
810	1750
811	1750
812	1750
813	1558
814	1428
815	1750
816	1414
817	1462
818	1238
819	1498
820	1299
821	1325
822	1336
823	1225
824	1228
825	1276
826	1355
827	1322
828	1382
829	1595
830	1278
831	1498
832	1435
833	1430
834	1457
835	1384
836	1240
837	1750
838	1750
839	1750
840	1750
841	1547
842	1750
843	1750
844	1750
845	1750
846	1687
847	1750
848	1731
849	1750
850	1750
851	1745
852	1200
853	1750
854	1750
855	1750
856	1750
857	1750
858	1750
859	1750
860	1750
861	1750
862	1750
863	1692
864	1359
865	1337
866	1271
867	1267
868	1386
869	1389
870	1390
871	1413
872	1396
873	1200
874	1437
875	1446
876	1223
877	1306
878	1342
879	1358
880	1297
881	1750
882	1307
883	1269
884	1621
885	1750
886	1750
887	1750
888	1750
889	1750
890	1750
891	1728
892	1750
893	1675
894	1750
895	1750
896	1750
897	1750
898	1750
899	1750
900	1750
901	1750
902	1748
903	1750
904	1750
905	1750
906	1750
907	1744
908	1750
909	1737
910	1750
911	1750
912	1356
913	1313
914	1267
915	1297
916	1367
917	1363
918	1373
919	1382
920	1369
921	1475
922	1277
923	1268
924	1331
925	1373
926	1319
927	1382
928	1386
929	1275
930	1342
931	1477
932	1228
933	1750
934	1750
935	1750
936	1750
937	1750
938	1200
939	1750
940	1750
941	1750
942	1750
943	1750
944	1678
945	1750
946	1750
947	1750
948	1570
949	1750
950	1723
951	1750
952	1750
953	1750
954	1516
955	1750
956	1750
957	1750
958	1750
959	1750
960	1275
961	1200
962	1393
963	1423
964	1333
965	1200
966	1407
967	1364
968	1378
969	1236
970	1241
971	1276
972	1298
973	1352
974	1294
975	1237
976	1326
977	1460
978	1253
979	1283
980	1200
981	1750
982	1646
983	1750
984	1750
985	1750
986	1750
987	1750
988	1750
989	1750
990	1632
991	1750
992	1750
993	1666
994	1750
995	1750
996	1750
997	1750
998	1750
999	1750
1000	1336
1001	1378
1002	1253
1003	1361
1004	1398
1005	1343
1006	1318
1007	1220
1008	1303
1009	1385
1010	1256
1011	1415
1012	1360
1013	1334
1014	1331
1015	1320
1016	1310
1017	1261
1018	1238
1019	1200
1020	1200
1021	1750
1022	1750
1023	1200
1024	1741
1025	1726
1026	1750
1027	1750
1028	1676
1029	1750
1030	1750
1031	1750
1032	1750
1033	1750
1034	1450
1035	1750
1036	1750
1037	1745
1038	1740
1039	1750
1040	1294
1041	1494
1042	1200
1043	1288
1044	1620
1045	1446
1046	1400
1047	1274
1048	1200
1049	1331
1050	1268
1051	1422
1052	1396
1053	1200
1054	1396
1055	1200
1056	1316
1057	1399
1058	1220
1059	1200
1060	1200
1061	1750
1062	1750
1063	1750
1064	1750
1065	1750
1066	1750
1067	1704
1068	1750
1069	1750
1070	1750
1071	1747
1072	1741
1073	1750
1074	1750
1075	1750
1076	1750
1077	1750
1078	1750
1079	1750
1080	1200
1081	1268
1082	1456
1083	1446
1084	1325
1085	1365
1086	1410
1087	1313
1088	1507
1089	1526
1090	1366
1091	1226
1092	1359
1093	1505
1094	1419
1095	1276
1096	1299
1097	1508
1098	1384
1099	1447
1100	1750
1101	1750
1102	1750
1103	1200
1104	1750
1105	1750
1106	1590
1107	1750
1108	1535
1109	1200
1110	1750
1111	1750
1112	1750
1113	1750
1114	1750
1115	1706
1116	1750
1117	1750
1118	1750
1119	1750
1120	1206
1121	1228
1122	1269
1123	1227
1124	1356
1125	1359
1126	1255
1127	1374
1128	1336
1129	1357
1130	1200
1131	1288
1132	1415
1133	1379
1134	1208
1135	1450
1136	1303
1137	1335
1138	1200
1139	1521
1140	1750
1141	1616
1142	1750
1143	1740
1144	1750
1145	1750
1146	1750
1147	1341
1148	1750
1149	1750
1150	1750
1151	1750
1152	1750
1153	1750
1154	1750
1155	1750
1156	1750
1157	1543
1158	1750
1159	1750
1160	1208
1161	1455
1162	1441
1163	1338
1164	1427
1165	1414
1166	1333
1167	1313
1168	1440
1169	1405
1170	1347
1171	1551
1172	1337
1173	1361
1174	1269
1175	1200
1176	1200
1177	1274
1178	1363
1179	1292
1180	1200
1181	1750
1182	1433
1183	1750
1184	1750
1185	1750
1186	1728
1187	1750
1188	1750
1189	1750
1190	1200
1191	1750
1192	1750
1193	1725
1194	1750
1195	1750
1196	1750
1197	1750
1198	1750
1199	1750
1200	1442
1201	1256
1202	1200
1203	1275
1204	1213
1205	1249
1206	1313
1207	1382
1208	1288
1209	1396
1210	1265
1211	1274
1212	1485
1213	1200
1214	1256
1215	1269
1216	1200
1217	1267
1218	1295
1219	1446
1220	1200
1221	1602
1222	1613
1223	1750
1224	1552
1225	1750
1226	1750
1227	1263
1228	1750
1229	1750
1230	1750
1231	1750
1232	1750
1233	1750
1234	1750
1235	1750
1236	1663
1237	1750
1238	1750
1239	1750
1240	1247
1241	1430
1242	1329
1243	1454
1244	1342
1245	1502
1246	1460
1247	1526
1248	1555
1249	1200
1250	1380
1251	1314
1252	1339
1253	1268
1254	1351
1255	1348
1256	1310
1257	1247
1258	1226
1259	1251
1260	1750
1261	1750
1262	1750
1263	1750
1264	1750
1265	1750
1266	1750
1267	1428
1268	1750
1269	1750
1270	1750
1271	1750
1272	1750
1273	1750
1274	1750
1275	1750
1276	1750
1277	1750
1278	1750
1279	1750
1280	1253
1281	1273
1282	1213
1283	1361
1284	1339
1285	1251
1286	1200
1287	1235
1288	1263
1289	1338
1290	1300
1291	1263
1292	1279
1293	1316
1294	1362
1295	1210
1296	1387
1297	1214
1298	1406
1299	1424
1300	1389
1301	1390
1302	1237
1303	1382
1304	1219
1305	1200
1306	1321
1307	1200
1308	1750
1309	1478
1310	1570
1311	1750
1312	1750
1313	1750
1314	1750
1315	1750
1316	1750
1317	1750
1318	1750
1319	1750
1320	1750
1321	1750
1322	1750
1323	1750
1324	1750
1325	1750
1326	1200
1327	1750
1328	1338
1329	1370
1330	1274
1331	1286
1332	1200
1333	1317
1334	1255
1335	1265
1336	1376
1337	1486
1338	1371
1339	1455
1340	1208
1341	1305
1342	1211
1343	1319
1344	1477
1345	1276
1346	1294
1347	1334
1348	1387
1349	1200
1350	1294
1351	1297
1352	1200
1353	1249
1354	1283
1355	1200
1356	1750
1357	1750
1358	1750
1359	1750
1360	1750
1361	1750
1362	1750
1363	1740
1364	1750
1365	1750
1366	1750
1367	1750
1368	1750
1369	1750
1370	1750
1371	1750
1372	1750
1373	1750
1374	1750
1375	1750
1376	1237
1377	1391
1378	1326
1379	1407
1380	1227
1381	1312
1382	1361
1383	1438
1384	1364
1385	1259
1386	1322
1387	1329
1388	1290
1389	1512
1390	1468
1391	1328
1392	1361
1393	1464
1394	1418
1395	1389
1396	1296
1397	1236
1398	1420
1399	1412
1400	1238
1401	1320
1402	1200
1403	1220
1404	1750
1405	1750
1406	1750
1407	1750
1408	1750
1409	1750
1410	1638
1411	1688
1412	1750
1413	1750
1414	1750
1415	1750
1416	1750
1417	1750
1418	1750
1419	1750
1420	1750
1421	1750
1422	1750
1423	1750
1424	1420
1425	1226
1426	1394
1427	1406
1428	1242
1429	1263
1430	1200
1431	1344
1432	1446
1433	1441
1434	1363
1435	1212
1436	1285
1437	1450
1438	1475
1439	1305
1440	1361
1441	1368
1442	1391
1443	1343
1444	1289
1445	1377
1446	1326
1447	1462
1448	1228
1449	1200
1450	1200
1451	1200
1452	1200
1453	1750
1454	1750
1455	1750
1456	1750
1457	1670
1458	1750
1459	1750
1460	1671
1461	1750
1462	1750
1463	1750
1464	1750
1465	1405
1466	1750
1467	1750
1468	1750
1469	1750
1470	1750
1471	1750
1472	1474
1473	1346
1474	1411
1475	1388
