0	0.807812
1	0.807688
2	1.44771
3	0.869569
4	1.09766
5	0.843107
6	0.337073
7	0.99341
8	0.85936
9	0.544042
10	0.94827
11	0.608351
12	0.9286
13	1.24727
14	1.0208
15	0.9009
16	1.28114
17	0.818957
18	0.760908
19	1.07491
20	1.25213
21	0.446059
22	0.403251
23	0.345224
24	0.34786
25	0.510407
26	0.412925
27	0.342679
28	0.508433
29	0.400326
30	0.405822
31	0.357771
32	0.470167
33	0.384933
34	0.476214
35	0.454461
36	0.290953
37	0.448099
38	0.376592
39	0.381585
40	0.377713
41	0.353286
42	0.451493
43	0.352951
44	0.301673
45	0.270476
46	0.305829
47	0.804977
48	0.856168
49	0.865396
50	0.705784
51	0.965846
52	0.818631
53	1.07261
54	1.28356
55	0.831552
56	0.932541
57	0.962832
58	0.921001
59	1.31338
60	0.938278
61	1.15793
62	1.03416
63	1.14771
64	0.873406
65	1.31849
66	1.0708
67	1.09371
68	0.873293
69	0.411106
70	0.377988
71	0.365399
72	0.241442
73	0.394965
74	0.389216
75	0.442855
76	0.355605
77	0.473278
78	0.531032
79	0.305449
80	0.359219
81	0.330552
82	0.387753
83	0.5177
84	0.350356
85	0.432017
86	0.393743
87	0.423964
88	0.254396
89	0.365672
90	0.419732
91	0.414709
92	0.30585
93	0.422246
94	0.382014
95	0.48069
96	0.904224
97	1.38589
98	1.26617
99	0.972219
100	0.801672
101	0.911606
102	0.801866
103	1.28348
104	0.770116
105	0.776839
106	1.08182
107	1.46675
108	1.10512
109	0.779538
110	0.869123
111	1.70011
112	1.01731
113	0.993165
114	0.84789
115	1.01926
116	0.977448
117	0.383668
118	0.602351
119	0.429092
120	0.348719
121	0.407781
122	0.57685
123	0.462347
124	0.35535
125	0.396032
126	0.402638
127	0.312431
128	0.413743
129	0.25821
130	0.397855
131	0.335567
132	0.298248
133	0.330802
134	0.411777
135	0.912452
136	0.445446
137	0.410229
138	0.354847
139	0.337065
140	0.402335
141	0.511974
142	0.525687
143	0.399569
144	1.02654
145	0.887009
146	0.961633
147	1.13555
148	0.889779
149	1.17075
150	1.03362
151	0.867863
152	0.763786
153	1.29231
154	1.31839
155	0.950791
156	1.16074
157	1.15113
158	1.60737
159	1.08734
160	1.4331
161	1.28247
162	0.851866
163	0.917409
164	1.05805
165	0.378675
166	1.59755
167	1.93706
168	0.358924
169	0.399794
170	0.42623
171	0.513262
172	0.462029
173	0.639806
174	0.441249
175	0.44531
176	0.359813
177	0.332355
178	0.55095
179	0.415543
180	0.33062
181	0.378829
182	0.395155
183	0.475718
184	0.453902
185	0.305772
186	0.454856
187	0.380883
188	0.423619
189	0.409647
190	0.342815
191	0.115521
192	1.52062
193	0.851074
194	0.919189
195	0.863518
196	1.01133
197	0.887374
198	0.945834
199	1.06783
200	1.36648
201	1.01154
202	1.11315
203	1.10487
204	0.882188
205	0.998635
206	0.923289
207	0.991234
208	0.948607
209	0.939077
210	1.08978
211	0.914193
212	1.63656
213	0.559833
214	0.392653
215	0.392614
216	0.375868
217	0.351162
218	0.465264
219	0.651796
220	0.500931
221	0.378287
