0	-1.38757
1	-0.132635
2	-2.94545
3	-2.77564
4	-1.91412
5	-1.44906
6	-5.29274
7	-1.34329
8	-2.21386
9	-6.8364
10	-2.9158
11	-7.61937
12	-2.63306
13	-1.06541
14	-0.800543
15	-2.52018
16	0.809024
17	-3.1388
18	-3.9128
19	-1.48277
20	0.610612
21	-4.11586
22	-1.98202
23	0.0103314
24	-4.26762
25	-5.02261
26	-3.75334
27	-5.31817
28	-3.10888
29	-5.72755
30	-3.56395
31	-3.42329
32	-10.3561
33	-8.67584
34	-6.68856
35	-7.64625
36	-5.77786
37	-5.44201
38	-5.65168
39	-2.74126
40	-6.80776
41	-5.59863
42	-5.42993
43	-7.61317
44	-12.0842
45	-6.906
46	-4.56054
47	-5.58136
48	1.69606
49	0.668625
50	-3.84625
51	-2.42256
52	1.53039
53	-1.53036
54	-0.00748122
55	-0.781781
56	-0.505765
57	-1.44276
58	-2.57773
59	0.502315
60	2.49558
61	-0.289044
62	0.507217
63	-1.82281
64	-1.54847
65	-1.73775
66	-1.55631
67	-1.13727
68	1.19002
69	-1.55969
70	-2.75902
71	-1.05827
72	-2.01846
73	-4.44179
74	-6.01792
75	-4.72395
76	-2.73042
77	-3.22097
78	-3.20852
79	-4.01704
80	-7.092
81	-6.96151
82	-6.37207
83	-6.67221
84	-4.67334
85	-2.5313
86	-3.06231
87	-3.07707
88	-4.77034
89	-5.35239
90	-4.73656
91	-4.80476
92	-8.4119
93	-7.76823
94	-6.40981
95	-9.43816
96	6.16059
97	4.48894
98	-0.749554
99	-0.392727
100	1.43774
101	1.12216
102	0.579306
103	1.50488
104	-0.785718
105	-2.76405
106	1.10496
107	-0.655892
108	1.28973
109	1.09261
110	1.98436
111	2.03054
112	-2.79544
113	-2.7758
114	-3.12901
115	-0.923842
116	-1.59735
117	-1.74024
118	-3.32882
119	-1.08649
120	-5.2485
121	-4.56786
122	-6.27305
123	-4.61441
124	-1.89063
125	-3.51642
126	-3.77367
127	-1.83695
128	-6.04756
129	-3.18843
130	-4.78666
131	-3.12278
132	-0.92645
133	-3.10805
134	-0.735011
135	2.04502
136	-3.26371
137	-4.39764
138	-4.05212
139	-2.42839
140	-5.34168
141	-7.64256
142	-6.02079
143	-8.14087
144	2.64527
145	1.18599
146	-2.65362
147	-1.49631
148	0.731521
149	1.06289
150	1.2256
151	0.994608
152	-4.58772
153	-1.45672
154	-0.725591
155	0.652858
156	0.793231
157	3.51527
158	1.43853
159	1.30895
160	1.70332
161	1.30081
162	-0.248977
163	-2.39
164	-0.104913
165	-1.28268
166	-3.7368
167	-1.87779
168	-1.70735
169	-4.30006
170	-8.15335
171	-7.6865
172	-2.22247
173	-2.71552
174	-0.771933
175	-4.74023
176	-2.86634
177	-4.77264
178	-1.95796
179	-3.99842
180	-0.698297
181	0.0373958
182	-3.26108
183	-2.08054
184	0.497035
185	-4.42773
186	-3.72525
187	0.54182
188	-6.73006
189	-3.19005
190	-5.96984
191	-8.93776
192	4.16327
193	3.95375
194	-1.57063
195	-0.902361
196	0.385194
197	0.327569
198	-0.779956
199	2.05911
200	-1.02236
201	0.839457
202	-0.705913
203	-3.47952
204	1.7372
205	0.275758
206	0.137167
207	2.44081
208	0.447667
209	-0.846737
210	-20.873
211	0.279588
212	0.235959
213	-1.31537
214	-4.32067
215	-3.15857
216	-4.37578
217	-4.68547
218	-2.45988
219	-4.9097
220	-1.81177
221	-5.189
222	-1.83713
223	-0.420193
224	-4.03635
225	-3.11757
226	-6.49499
227	-4.0487
228	-2.47224
229	-1.18458
230	-2.93394
231	-2.7039
232	-0.158103
233	-2.12836
234	-1.97306
235	0.673532
236	-6.3002
237	-5.15044
238	-8.25164
239	-10.5292
240	2.28855
241	4.70963
242	-0.399828
243	-1.41388
244	-0.849431
245	-1.95511
246	0.387924
247	-0.161732
248	1.90582
249	-0.691353
250	-0.283009
251	-0.206258
252	2.26359
253	1.27935
254	2.42352
255	-0.347956
256	0.237583
257	0.848862
258	-0.59127
259	-1.28221
260	0.790401
261	-2.45653
262	-5.8195
263	-4.00634
264	-3.17718
265	-2.86567
266	-4.01106
267	-7.51463
268	-0.478358
269	-1.38086
270	-2.52484
271	-1.55105
272	-4.62956
273	-2.5028
274	-0.453243
275	-1.62145
276	-0.774884
277	-1.98108
278	-0.672738
279	-0.959258
280	0.156823
281	0.593303
282	-0.440539
283	-0.134154
284	-4.58225
285	-0.372928
286	-9.12056
287	-6.80827
288	4.64822
289	3.4613
290	0.0822062
291	-0.167894
292	-0.992843
293	1.36372
294	-1.59536
295	3.5253
296	-0.652052
297	0.498281
298	-1.79073
299	-1.11338
300	0.790929
301	4.1294
302	2.31754
303	1.03088
304	1.29567
305	-0.236979
306	-3.19613
307	-0.541066
308	-5.71575
309	-10.1062
310	-7.55754
311	-8.81202
312	-3.61427
313	-3.62431
314	-3.55997
315	-3.4202
316	-1.74419
317	1.98326
318	-2.83238
319	-0.442086
320	-4.67231
321	-5.95399
322	-7.42489
323	-5.99684
324	-5.02671
325	-1.78117
326	-3.45447
327	-7.2359
328	-2.83071
329	-5.88426
330	-5.59123
331	-1.5043
332	-8.86132
333	-7.91826
334	-3.30721
335	-4.7237
336	5.44174
337	3.73232
338	0.738859
339	2.6859
340	2.8484
341	0.132113
342	2.61769
343	2.24057
344	-0.987481
345	-0.2748
346	1.30442
347	-0.32795
348	2.56201
349	0.128601
350	2.63787
351	1.60374
352	-1.0077
353	0.607581
354	1.86301
355	0.54041
356	-2.94049
357	-4.55557
358	-5.85432
359	-9.99684
360	-0.555429
361	-5.11205
362	-3.24227
363	-0.490157
364	-3.11702
365	-1.88489
366	-2.52914
367	-2.18439
368	-3.79567
369	-4.06177
370	-2.03396
371	-5.9165
372	0.469954
373	1.3837
374	-0.929268
375	3.67009
376	-1.31466
377	2.0637
378	-0.511145
379	-1.25768
380	-3.80135
381	-6.01405
382	-8.22937
383	-7.3341
384	-2.06504
385	-2.97364
386	4.34841
387	0.62713
388	-4.25695
389	-5.42472
390	-6.47298
391	-4.24769
392	1.53125
393	2.08302
394	-0.411742
395	0.812791
396	-5.84597
397	-3.90532
398	-5.48453
399	-2.55441
400	-0.58115
401	-1.36312
402	2.26616
403	-1.47581
404	-5.90639
405	-6.5853
