209	1.01645	40
211	0.979708	43
215	1.00403	44
218	1.00174	42
220	0.987471	42
258	1.01657	53
259	0.99796	43
260	0.983167	44
263	0.967497	47
264	0.981064	56
269	0.983232	44
304	0.997078	41
305	0.993953	54
307	0.982052	42
308	0.986128	51
309	1.00017	43
313	0.986666	42
314	0.991669	40
316	0.99207	44
351	0.996392	40
352	1.0057	42
353	0.999592	41
355	0.99652	53
356	1.00161	56
358	1.00435	43
362	0.977558	43
366	0.988581	49
367	0.966547	43
368	0.976015	46
370	1.00927	44
401	0.9947	50
402	0.993711	53
404	1.00289	46
405	0.996748	46
406	0.972773	45
407	0.966496	49
408	0.986679	40
409	0.997142	45
410	0.988009	40
411	0.99165	48
412	1.00049	40
413	0.981231	40
414	0.983074	41
415	0.984118	44
416	0.985362	45
417	0.976886	41
418	1.00122	55
446	1.01428	46
448	0.989223	44
449	1.00537	68
450	0.99438	51
451	1.02211	55
452	0.992529	57
453	0.989715	54
454	0.99463	53
455	0.977416	61
457	0.982063	42
459	0.975087	40
460	0.991188	55
461	0.987612	42
463	1.00014	47
464	1.01525	52
465	0.996651	52
466	0.991204	50
492	1.00037	41
495	0.985415	51
496	1.00346	48
497	1.0168	59
498	1.01448	53
499	1.00912	60
500	1.00343	58
501	1.00126	63
502	0.984665	60
503	0.970834	75
504	0.969264	43
505	0.980999	42
506	1.00935	53
507	0.996846	50
511	1.00486	44
512	0.981961	45
513	1.00393	43
515	0.999344	44
516	0.97935	49
517	0.981608	43
539	1.00448	48
540	1.01531	42
543	0.993601	42
544	1.00554	59
545	1.01648	63
546	1.00726	49
547	1.02006	61
548	1.01187	73
549	0.988887	71
550	1.00833	66
551	0.99127	56
552	0.967833	55
553	0.972047	44
554	0.975758	57
555	0.987344	49
556	0.961451	50
558	0.985251	42
559	0.96318	48
561	1.00559	56
562	1.0033	43
565	0.984063	41
566	0.975458	43
587	0.987388	45
589	1.01177	51
590	1.00042	50
591	1.01127	54
592	1.00872	61
593	1.00101	71
594	1.01484	66
595	1.01902	69
596	0.990972	72
597	1.00384	65
598	0.99314	79
599	0.990827	86
600	0.984627	65
601	0.992207	64
602	0.982205	69
603	0.995467	66
604	1.00022	57
605	0.965328	45
606	0.971414	46
607	1.01196	46
608	0.966251	53
609	0.948191	61
610	0.989624	54
611	0.974384	60
612	1.0084	48
613	1.00775	40
614	0.967281	45
631	0.988567	42
634	0.999207	40
635	0.990197	49
636	1.00216	49
637	1.00243	43
638	1.0027	59
639	1.01137	44
640	0.994324	60
641	0.998644	59
642	1.01109	66
643	1.0085	76
644	1.02231	64
645	0.995755	62
646	1.01242	71
647	0.984474	54
648	1.01236	58
649	0.995643	69
650	0.997704	70
651	0.981335	73
652	0.980468	62
653	0.986132	63
654	0.974949	60
655	0.963086	71
656	0.966163	56
657	0.970947	66
658	1.00996	42
659	0.990624	46
661	0.987931	52
664	0.980408	43
679	0.990543	40
680	0.985301	45
682	0.979499	50
683	0.991244	54
684	0.984157	44
685	1.00156	53
686	1.00258	47
687	1.00575	56
688	0.998882	72
689	1.00349	59
690	1.01127	80
691	1.01153	76
692	1.00273	75
693	1.0148	78
694	0.995219	76
695	0.995634	65
696	0.971587	69
697	0.984048	66
698	0.988126	78
699	0.992813	67
700	1.0187	66
701	0.979325	69
702	0.996574	57
703	0.972008	64
704	0.968951	65
705	1.00211	65
706	0.972493	60
707	0.977622	64
708	0.978521	52
711	0.987164	40
712	0.977895	40
713	0.997029	41
730	0.975782	46
731	0.994823	48
732	0.977322	50
733	0.994288	53
734	1.0062	54
735	1.01684	68
736	0.990416	99
737	1.02101	69
738	1.00759	84
739	1.00278	99
740	1.0068	69
741	0.964967	89
742	0.991677	81
743	0.974545	93
744	0.961602	74
745	0.983616	92
746	0.99332	77
747	0.978381	75
748	0.992109	76
749	1.00245	84
750	1.02218	76
751	0.977945	65
752	0.985811	70
753	0.977134	63
754	1.01761	57
755	0.997562	69
756	0.975472	57
760	0.98743	51
778	0.985797	44
779	1.00951	45
780	0.98814	62
781	0.995008	60
782	1.00648	54
783	1.01315	56
784	0.989982	75
785	1.04317	50
786	1.02134	94
787	1.01001	113
788	1.0169	92
789	0.989293	98
790	1.00806	86
791	0.967386	86
792	0.998603	89
793	0.985779	76
794	0.977971	86
795	0.978355	93
796	0.995139	75
797	1.01117	71
798	0.998954	68
799	0.992865	73
800	1.00276	71
801	0.974561	41
802	0.982752	74
803	0.97957	66
804	1.02568	50
805	0.990918	57
806	0.997142	40
807	0.980226	48
809	1.00003	42
826	0.993762	43
827	1.02303	47
828	1.01438	52
829	0.990716	61
830	1.00088	76
831	1.01085	77
832	1.02063	67
833	1.02986	72
834	1.02406	86
835	1.01837	99
836	1.01261	102
837	0.994969	92
838	0.98417	92
839	0.991375	123
840	0.972317	95
841	0.985681	109
842	0.970112	98
843	0.998511	124
844	0.999812	90
845	0.997962	73
846	0.996255	68
847	0.986793	71
848	0.990721	75
849	0.989714	71
851	0.993242	70
852	1.01218	57
853	1.00132	54
854	0.970271	47
871	0.988303	42
874	1.0117	54
875	0.992664	65
876	1.01163	54
877	0.992176	70
878	1.00807	45
879	0.999587	77
880	1.00952	76
881	1.0124	92
882	1.02407	94
883	1.03935	102
884	1.02944	105
885	1.04265	102
886	0.999282	158
887	0.990798	151
888	0.981923	122
889	0.976561	127
890	0.972124	87
891	1.00036	91
892	1.00933	102
893	1.00482	102
894	0.991787	90
895	0.977206	80
896	0.98742	71
897	1.01124	70
898	0.979081	55
899	0.972793	51
900	0.984253	41
901	0.984662	41
902	0.977927	56
920	0.999387	50
921	0.994826	47
922	0.99331	49
923	0.980564	44
924	0.993961	57
925	1.0035	67
926	1.01024	76
927	1.00495	91
928	1.00414	85
929	0.99399	98
930	1.01027	112
931	1.02392	93
933	1.03117	105
934	1.02157	106
935	1.0481	85
936	1.02839	105
937	1.0108	96
938	1.04189	87
939	1.02116	86
940	1.00107	110
941	0.978005	105
942	0.989834	84
943	0.968498	88
944	0.984848	80
945	0.989974	79
946	0.984841	51
947	0.988858	56
948	0.99496	58
951	0.969643	47
952	0.98112	43
967	0.993807	47
968	0.983808	46
969	1.01821	42
970	0.962931	46
971	0.96516	57
972	0.986415	53
973	0.993923	60
974	0.983127	79
975	1.02974	72
976	1.0228	85
977	0.988599	85
978	1.00543	100
979	1.04394	85
980	1.02031	105
981	0.983125	131
982	0.986106	93
983	0.998206	73
984	0.981717	74
985	0.981526	75
986	0.982587	56
987	0.972028	72
988	0.993046	52
989	0.964144	40
991	0.983549	41
992	0.959501	41
1005	0.992324	41
1006	1.00523	43
1009	1.01047	42
1010	1.01687	49
1011	1.01184	47
1012	0.992932	66
1013	0.992786	62
1014	0.991215	62
1015	1.00335	69
1016	1.01747	90
1017	1.00972	88
1018	1.00775	109
1019	1.03658	92
1020	1.04355	73
1021	0.994998	98
1022	1.00218	122
1023	0.980745	94
1024	1.03044	70
1025	0.986649	70
1026	0.986836	53
1027	0.988007	58
1028	0.976764	40
1030	0.985749	40
1032	0.989516	44
1047	0.986554	68
1050	0.993901	44
1051	1.02379	54
1052	0.990474	57
1053	1.00003	62
1054	0.974801	62
1055	1.00814	82
1056	1.00324	102
1057	1.01954	105
1058	1.01739	107
1059	1.03901	96
1060	1.05085	84
1061	0.970101	109
1062	0.999494	116
1063	0.980908	77
1064	0.985019	58
1065	0.998961	70
1066	0.976507	65
1068	0.967084	55
1069	0.968242	52
1070	0.980193	48
1071	0.955495	43
1073	0.97739	40
1087	0.992564	46
1088	1.00354	44
1090	0.982529	48
1091	1.01228	49
1092	1.00223	52
1093	0.990902	72
1094	1.00079	62
1095	1.04083	74
1096	1.01456	127
1097	1.01167	127
1098	1.0274	120
1099	1.04136	81
1100	1.05183	93
1101	1.01786	121
1102	0.979521	126
1103	0.981905	87
1104	0.997122	70
1105	1.01196	68
1106	0.990969	62
1107	0.968565	55
1108	0.981324	61
1109	0.993135	42
1110	0.987348	52
1125	0.979118	40
1127	1.02487	42
1128	1.01	51
1129	1.03908	41
1130	0.98937	59
1131	0.993347	62
1132	1.00503	58
1133	1.02541	74
1134	1.02907	83
1135	1.03444	88
1136	1.01034	100
1137	1.01175	104
1138	1.03649	123
1139	1.05436	101
1140	1.0436	82
1141	1.02002	100
1142	0.992571	88
1143	0.975013	99
1144	0.980841	108
1145	0.97415	92
1146	0.981656	84
1147	0.98737	85
1148	0.98246	80
1149	0.995581	67
1150	0.965214	56
1151	0.989465	42
1152	0.966684	49
1153	0.973773	44
1167	1.00318	40
1168	0.998956	43
1169	1.01573	51
1170	0.991028	69
1171	0.993528	54
1172	1.01246	63
1173	1.01911	59
1174	1.01827	66
1175	1.01822	86
1176	1.00804	92
1177	1.01784	108
1178	1.00734	126
1179	1.05283	79
1180	1.03508	86
1181	0.993341	121
1182	0.988458	85
1183	0.999541	84
1184	0.990899	80
1185	0.974343	90
1186	1.00035	81
1187	0.983757	56
1188	0.976762	58
1189	0.956335	57
1190	0.989022	43
1191	0.987698	40
1193	0.973728	45
1207	1.00617	51
1208	1.01059	54
1209	1.01519	47
1210	0.983677	65
1211	1.00018	50
1212	1.01535	52
1213	0.998145	67
1214	1.0289	56
1215	1.02661	80
1216	1.04818	66
1217	1.02082	100
1218	1.0197	130
1219	1.04507	82
1220	1.04374	72
1221	1.02668	97
1222	0.998182	101
1223	0.987705	91
1224	0.999435	94
1225	0.982015	72
1226	1.00132	82
1227	0.981615	67
1228	0.979001	57
1229	0.98923	61
1230	1.00224	56
1231	0.983588	49
1233	0.982772	48
1234	0.994435	41
1247	1.01202	41
1249	0.993157	47
1250	0.975195	44
1251	1.00028	56
1252	1.00831	65
1253	1.01165	62
1254	0.994726	79
1255	1.00226	49
1256	1.01008	72
1257	1.02941	91
1258	1.03047	100
1259	1.03877	91
1260	1.02594	85
1261	1.0081	108
1262	0.987477	99
1263	1.00819	98
1264	0.995034	54
1265	0.994207	58
1266	0.997984	65
1267	0.982563	51
1268	0.985911	49
1269	0.975003	46
1270	0.986636	50
1271	0.994974	49
1272	1.00706	49
1286	1.00986	40
1289	1.00709	54
1290	1.01163	48
1291	1.00349	51
1292	1.00225	69
1293	1.01659	55
1294	0.979905	72
1295	0.990895	74
1296	1.01896	84
1297	1.05986	63
1298	1.02948	97
1299	1.03339	97
1300	1.0231	114
1301	1.0316	69
1302	1.0385	94
1303	1.05322	112
1304	1.04975	94
1305	1.0398	101
1306	1.04055	94
1307	1.02948	91
1308	0.993267	90
1309	0.997319	94
1310	0.995458	89
1311	0.993978	92
1312	1.01028	86
1313	0.99075	63
1314	0.980585	67
1315	0.988026	62
1316	0.995935	48
1317	0.983173	53
1318	0.994954	68
1320	1.00973	41
1322	1.01038	44
1336	0.998018	47
1338	1.01794	53
1339	1.0143	49
1340	1.03856	41
1341	1.01094	60
1342	1.00317	66
1343	1.01215	74
1344	1.00461	60
1345	1.01879	99
1346	1.02441	88
1347	1.01539	99
1348	1.01496	92
1349	1.01542	132
1350	1.01542	106
1351	1.02672	140
1352	1.02852	113
1353	1.0178	132
1354	1.001	131
1355	1.01136	103
1356	0.991606	105
1357	1.00117	88
1358	1.00841	110
1359	0.992089	89
1360	1.00232	58
1361	0.994383	65
1362	1.0113	81
1363	0.995542	73
1364	0.98704	48
1365	0.993485	53
1366	1.0048	49
1367	0.989931	48
1368	0.99719	41
1369	1.00292	46
1370	0.995728	40
1385	1.00359	54
1386	1.00364	55
1387	1.02305	55
1388	1.02224	54
1389	1.016	54
1390	1.00531	54
1391	0.990511	66
1392	0.998681	64
1393	1.00317	81
1394	0.999273	96
1395	1.00503	92
1396	1.0143	83
1397	1.01435	117
1398	1.00885	122
1399	1.00444	105
1400	1.02146	137
1401	1.01055	112
1402	1.01538	104
1403	1.01323	89
1404	1.02795	103
1405	1.03254	81
1406	1.00946	96
1407	0.996478	79
1408	0.998811	86
1409	0.996586	44
1410	1.00556	52
1411	1.02793	40
1412	0.996316	51
1414	0.971492	43
1415	0.998015	52
1434	1.00722	42
1435	1.01069	55
1436	1.00823	52
1437	0.976651	72
1438	0.997052	61
1439	1.01225	69
